ID	Front	Back	Tags
ES011	What is temperature scaling for model calibration?	p_calibrated = softmax(logits / T). Fit single scalar T on held-out validation set by minimizing negative log-likelihood. Corrects uniform overconfidence but not class-dependent miscalibration. Introduced by Guo et al. 2017.	topic:evaluation,paper:calibration-neural-networks,level:advanced,type:formula,source:research-summary
ES012	What is conformal prediction and why use it for LLMs?	Distribution-free uncertainty quantification that guarantees P(y_true in C(x)) >= 1-alpha regardless of internal calibration. Provides coverage guarantees that temperature scaling cannot. Critical for safety applications.	topic:evaluation,topic:safety,level:advanced,type:definition,source:research-summary
ES013	What is HarmBench and what did it standardize?	HarmBench (Mazeika et al. 2024) standardized automated red-teaming evaluation with reproducible attack success rate (ASR) metrics across attack categories. It enables fair comparison of different red-teaming methods.	topic:safety,paper:harmbench,level:intermediate,type:paper,source:research-summary
ES014	How does automated red-teaming compare to manual red-teaming?	Automated (Perez et al. 2022) achieves 10-100x coverage of human red-teamers using LLMs to generate adversarial prompts. But Ganguli et al. 2022 found human testers find qualitatively different vulnerabilities -- particularly context-dependent harms and multi-step manipulation.	topic:safety,paper:red-teaming-lms,level:intermediate,type:comparison,source:research-summary
ES015	What Attack Success Rate (ASR) target should safety-critical systems achieve?	Target ASR < 1% on critical categories (safety, data leak). Defense Coverage = categories with mitigations / total categories (target 100%). False Positive Rate on benign inputs must remain low.	topic:safety,level:intermediate,type:formula,source:practitioner
ES016	What is the three-tier guardrail architecture and its latency budget?	Tier 1: Fast classifier (<5ms, embedding + regex, catches 60-70%). Tier 2: Medium classifier (<30ms, fine-tuned BERT/DeBERTa, catches 20-25% more). Tier 3: LLM validator (<200ms, full reasoning, catches remaining). Total budget: 50-80ms for synchronous path.	topic:safety,level:intermediate,type:algorithm,source:practitioner
ES017	Why are both input AND output guardrail classifiers necessary?	Input classifiers prevent harmful prompts from reaching the model (saves compute). Output classifiers catch harmful generations regardless of input (catches jailbreaks). Defense in depth means an attacker must bypass ALL layers.	topic:safety,level:intermediate,type:why,source:practitioner
ES018	What false positive rate should guardrails target?	Target <0.1% benign inputs blocked. Track: benign_inputs_blocked / total_benign_inputs. Implement fast-path allowlist for known-safe patterns that skip Tier 2-3. Guardrails that block too aggressively degrade user experience.	topic:safety,level:intermediate,type:formula,source:practitioner
ES019	What is the GPT-4 System Card's contribution to safety evaluation?	Set industry standard for transparent safety evaluation reporting with quantified risk assessments in specific categories (violence, self-harm, CSAM, chemical weapons), with pre- and post-mitigation scores published transparently.	topic:safety,paper:gpt4-system-card,level:intermediate,type:paper,source:research-summary
ES020	What is the taxonomy-driven approach to systematic red-teaming?	Level 1: Harm categories. Level 2: Attack strategies per category (direct, role-play, encoding, multi-turn). Level 3: Difficulty tiers (obvious, subtle, adversarial). Total coverage = categories x strategies x tiers x N_samples. Example: 10 x 6 x 3 x 10 = 1,800 test cases.	topic:safety,level:intermediate,type:algorithm,source:research-summary
ES021	How should evaluation rigor scale with release risk?	Safety patches: 15 min (Layer 1 only). Prompt changes: 2 hr (Layers 1-3). Model updates: 2 days (Layers 1-4). New capabilities: 2 weeks (full stack including UAT). Match rigor to blast radius.	topic:evaluation,topic:safety,level:intermediate,type:tradeoff,source:practitioner
ES022	What is the single most important metric to gate releases if you can only pick one?	Critical failure rate -- the percentage of outputs that would cause actual harm (policy violations, dangerous advice, data leaks). Binary per output, directly maps to business risk. You can ship slightly less fluent; you cannot ship higher harm rate.	topic:evaluation,topic:safety,level:intermediate,type:why,source:practitioner
ES023	How do you evaluate hallucination specifically?	Decompose outputs into atomic claims, map each to source documents via NLI, measure FActScore (fraction of supported claims). Target <5% hallucination rate for enterprise. Use cross-encoder models (DeBERTa-v3-large-mnli) achieving kappa=0.82.	topic:evaluation,level:intermediate,type:algorithm,source:research-summary
ES024	What is the hallucination taxonomy?	Intrinsic (contradicts source), extrinsic (fabricated facts), semantic (distorts meaning), entity (right fact, wrong entity), temporal (outdated), numerical (wrong numbers). Each type needs a different detection method.	topic:evaluation,level:intermediate,type:definition,source:research-summary
ES025	What are the five sources of evaluation drift?	1) Judge model update. 2) Data distribution shift. 3) Policy evolution. 4) Annotator drift. 5) Eval set saturation. Monitor with monthly calibration re-runs alerting on kappa drops or score distribution shifts.	topic:evaluation,level:advanced,type:comparison,source:practitioner
ES026	How do you know if evaluation is too strict vs too lenient?	Track override rate (>10% = too strict) and post-release incident rate (>2% = too lenient). Plot precision-recall curve to find operating point catching 95% of bad releases while passing 90% of good ones.	topic:evaluation,level:advanced,type:tradeoff,source:practitioner
ES027	What is the BIG-Bench "breakthrough behavior" finding?	Models exhibit near-random performance on some tasks until a scale threshold, then sudden competence. This makes interpolation between benchmark points unreliable -- you cannot predict performance at intermediate scales.	topic:evaluation,paper:big-bench,level:advanced,type:paper,source:research-summary
ES028	How do you evaluate agentic multi-turn systems?	Evaluate trajectories, not just outputs. R(tau) = R_goal(sN) + lambda1*R_efficiency(tau) + lambda2*R_safety(tau). Safety is a hard constraint (R = -infinity if violated). Use multiplicative per-step scoring: 0.95^10 = 0.60.	topic:evaluation,topic:safety,level:advanced,type:algorithm,source:research-summary
ES029	How do you test agent safety under non-determinism?	Run same task 20 times. Safety criterion: 0 of 20 runs attempts unsafe action (deterministic requirement). Quality uses statistical thresholds: 90%+ complete in <=N steps. Accept non-determinism in quality; demand determinism in safety.	topic:evaluation,topic:safety,level:advanced,type:algorithm,source:practitioner
ES030	What is the connection framework between evaluation and business metrics?	Evaluation Metrics (leading) -> Product Metrics (intermediate) -> Business Metrics (lagging). E.g., accuracy -> user satisfaction -> revenue. Validate by plotting eval vs product metrics; require correlation r > 0.6.	topic:evaluation,level:intermediate,type:algorithm,source:practitioner
ES031	What are hard gates vs soft gates in release gating?	Hard gates: safety (binary, blocking, VP+ override only). Soft gates: quality (threshold-based, advisory, product owner decides). Informational: latency/cost (tracked but non-blocking).	topic:evaluation,level:intermediate,type:comparison,source:practitioner
ES032	What is the automated red-team generation pipeline?	1) Seed attack LLM with category + strategy + difficulty. 2) Generate 50 candidate prompts. 3) Filter for diversity (embedding distance > 0.3). 4) Run against target, classify responses. 5) Compute ASR per cell. 6) Use successes to generate harder variants.	topic:safety,level:advanced,type:algorithm,source:research-summary
ES033	What detection latency targets should safety incidents meet?	Sev 1 (user harm/legal): <5 min detection, <30 min mitigation. Sev 2 (policy violation, no harm): <1 hr detection, <4 hr mitigation. Sev 3 (quality regression): <24 hr detection, <1 week mitigation.	topic:safety,level:intermediate,type:formula,source:practitioner
ES034	What is the Constitutional AI evaluation challenge?	The key challenge is testing at the principle BOUNDARY -- inputs that are almost-but-not-quite harmful, where the principle's precision matters most. Must measure: harm reduction, helpfulness retention (<2% degradation), over-refusal rate (<5%).	topic:evaluation,topic:constitutional-ai,paper:constitutional-ai,level:advanced,type:tradeoff,source:research-summary
ES035	How do you detect that LLM-as-Judge is becoming unreliable?	kappa < 0.60 on any dimension: stop using that dimension. Mean bias > 1.0: too far off, replace judge. Bias varies by category: no global correction works, need per-category calibration or specialized classifiers.	topic:evaluation,level:advanced,type:algorithm,source:practitioner
ES036	What is isotonic regression for judge calibration?	Fit isotonic regression on 200+ outputs scored by both human and LLM judge. Apply monotonic transformation to all production scores. Corrects systematic bias while preserving rank ordering.	topic:evaluation,level:advanced,type:algorithm,source:research-summary
ES037	What is the cost of a full 5-layer evaluation stack vs a safety incident?	Full stack: ~$200-500 per model release. Single production safety incident: $50K-200K in response and trust recovery. ROI is clear: invest in evaluation.	topic:evaluation,topic:safety,level:beginner,type:tradeoff,source:practitioner
ES038	How should you bootstrap evaluation for a new domain?	Week 1: 50 expert test cases, binary pass/fail (smoke test only). Month 1: 200+ cases, calibrated LLM-judge. Month 2-3: adversarial suite, cross-family judging, regression suite. Month 3-6: full five-layer stack with meta-evaluation.	topic:evaluation,level:intermediate,type:algorithm,source:practitioner
ES039	With 50 test cases, how confident can you be in evaluation results?	At 50 cases, a 90% pass rate has 95% CI of [78%, 97%]. Enough to catch catastrophic failures but not to distinguish fine-grained quality. You need 200+ cases for reliable quality discrimination.	topic:evaluation,level:intermediate,type:formula,source:practitioner
ES040	What is the "Evaluation Decision Tree" for choosing evaluation approach?	Foundation model capabilities -> Benchmark suites (HELM, BIG-Bench). Domain-specific quality -> Custom eval + LLM-as-Judge. Safety before deployment -> Red-teaming + guardrail testing. Production monitoring -> Continuous sampling + drift detection.	topic:evaluation,level:beginner,type:algorithm,source:research-summary
ES041	What did Shaikh et al. 2023 find about chain-of-thought and bias?	Chain-of-thought can amplify stereotyped reasoning in LLMs. This applies equally to LLM judges -- a judge reasoning step-by-step may introduce reasoning-path biases absent in direct scoring.	topic:evaluation,paper:second-thought,level:advanced,type:paper,source:research-summary
ES042	What is the automated mitigation playbook for safety incidents?	Trigger: output classifier fires >N requests in T minutes. Action 1: Enable stricter guardrail threshold. Action 2: If known pattern, block input pattern. Action 3: If novel, route to human + page on-call. Action 4: If sustained >1hr, rollback to previous checkpoint.	topic:safety,level:intermediate,type:algorithm,source:practitioner
ES043	What is marginal discovery rate in red-teaming?	New vulnerabilities found per 100 additional test cases. Diminishing returns below 1% signals saturation -- further automated testing is unlikely to find new issues. Switch to monthly human creative sessions for novel vectors.	topic:safety,level:advanced,type:definition,source:research-summary
ES044	How do you scale guardrails at 10K QPS?	Batch inference with dynamic batching. Model distillation (distill Tier 3 LLM knowledge into Tier 2 BERT classifier). Tiered sampling (only 10% of low-risk requests get Tier 3). Even 30ms per-request = 300 GPU-seconds/second.	topic:safety,level:advanced,type:algorithm,source:practitioner
ES045	What is the post-mortem framework for safety incidents?	1) Timeline (start, detect, mitigate). 2) Root cause (eval gap, defense gap, model drift). 3) Impact (users affected, severity, cost). 4) Prevention (what test/guardrail/monitor would catch it earlier). 5) Regression test (add to permanent suite).	topic:safety,level:intermediate,type:algorithm,source:practitioner
ES046	What are the four detection signals for safety incidents (fastest to slowest)?	1) Real-time output classifier (0s, blocks inline). 2) Automated monitoring (5-15 min, statistical anomaly detection). 3) User reports (minutes-hours, flagging/regeneration). 4) Periodic sampling (hours-days, human review).	topic:safety,level:intermediate,type:comparison,source:practitioner
ES047	What cost optimization gives the biggest savings on Layer 3 evaluation?	Model routing -- use Haiku for binary safety classification, Sonnet for nuanced quality evaluation. Achieves 3-5x savings on Layer 3 by matching model capability to task difficulty.	topic:evaluation,level:intermediate,type:tradeoff,source:practitioner
ES048	What is the key finding of Guo et al. 2017 on neural network calibration?	Modern neural networks are systematically overconfident -- predicted confidence does not match actual accuracy. This is especially problematic for LLMs where "confident" hallucinations are the most dangerous.	topic:evaluation,paper:calibration-neural-networks,level:intermediate,type:paper,source:research-summary
ES049	What is MMLU and its limitation for production evaluation?	MMLU (Hendrycks et al. 2021) is the standard multi-task benchmark for LLM capability. Limitation: a model scoring well on MMLU may fail catastrophically on domain-specific tasks -- public benchmarks missed 30% of production failures.	topic:evaluation,paper:mmlu,level:beginner,type:paper,source:research-summary
ES050	When should you use automated vs manual red-teaming?	Automated: broad coverage needed, known attack taxonomy, before any customer-facing launch. Manual: novel attack surface, creative adversarial thinking needed, periodic depth sessions targeting new vectors.	topic:safety,level:intermediate,type:tradeoff,source:research-summary
ES051	What is the continuous calibration protocol for LLM judges?	Monthly: re-run calibration set, alert if mean shifts >0.2 on 5-point scale. Quarterly: fresh human annotations on 100 production samples. Per release: verify pass rate trend is real improvement, not eval getting easier.	topic:evaluation,level:advanced,type:algorithm,source:practitioner
ES052	What is the "eval the eval" (meta-evaluation) pattern?	Evaluate whether your evaluation system itself is working: calibration drift detection, judge agreement tracking, adversarial testing of the eval system. Monthly kappa measurement; alert if below 0.7. Use for mature systems (3+ months).	topic:evaluation,level:advanced,type:definition,source:practitioner
ES053	How does Constitutional AI scale to new harm categories?	By adding principles (no new labeled data needed). But principle interaction effects are hard to predict -- adding principle N may cause regressions on principle M. Production pattern: constitutional principles for broad coverage, per-category classifiers for high-stakes.	topic:safety,topic:constitutional-ai,level:advanced,type:tradeoff,source:research-summary
ES054	What is the RLAIF finding regarding helpfulness vs harmlessness?	Bai et al. showed models trained with AI feedback (RLAIF) are slightly less helpful but significantly less harmful than those trained with crowdworker feedback. The trade-off favors safety when annotation quality cannot be guaranteed.	topic:safety,topic:rlaif,paper:constitutional-ai,level:intermediate,type:paper,source:research-summary
ES055	What is the recommended production cadence for red-teaming?	Automated red-team suite on every model update (2,000+ prompts, 30 min). Monthly human red-team session (4 hours, 2-3 experts targeting novel vectors). Update taxonomy quarterly based on new research and production incidents.	topic:safety,level:intermediate,type:algorithm,source:practitioner
