ID	Front	Back	Tags
WM021	What is the discrete vs continuous latent space design decision for world models?	Continuous (Gaussian): used in early models like DreamerV1. Discrete (categorical): breakthrough with DreamerV2. Winner: Discrete -- enabled first human-level Atari world model agent.	topic:world-models,level:intermediate,type:tradeoff,source:research-summary
WM022	What is the pixel-level vs representation-level generation tradeoff?	Pixel-level (diffusion): high fidelity, computationally expensive. Representation-level (JEPA): 1.5-6x more efficient, discards unpredictable noise. Winner depends on use case: JEPA for efficiency, diffusion for maximum fidelity.	topic:world-models,level:intermediate,type:tradeoff,source:research-summary
WM023	Why does DIAMOND show that VQ-VAE tokenization is inferior to diffusion for agents?	DIAMOND achieved +40% better agent performance than VQ-VAE-based world models. Visual fidelity directly impacts agent performance -- information lost during VQ-VAE discrete tokenization is often decision-relevant for the agent.	topic:world-models,paper:diamond,level:advanced,type:why,source:research-summary
WM024	What is the long-horizon consistency problem in world models?	Current maximum is ~1 minute (Genie 2). Errors compound over time with no mechanism to enforce global consistency. Each prediction step introduces small errors that accumulate, causing drift from plausible trajectories.	topic:world-models,level:intermediate,type:definition,source:research-summary
WM025	Why is physical law grounding hard for world models?	Most models learn correlations, not causality. Conservation laws and rigid body constraints are challenging to emerge consistently from video alone. Some models like Sora show emergent physics, but this is inconsistent.	topic:world-models,level:advanced,type:why,source:research-summary
WM026	What is the sim-to-real transfer problem for world models?	Distribution shift between the learned world and physical reality. UniSim achieves zero-shot transfer but it remains fragile. The learned dynamics are approximations that may fail in edge cases reality presents.	topic:world-models,level:intermediate,type:definition,source:research-summary
WM027	What is the action conditioning tension in world models?	Unconditional models (like Sora) can achieve high fidelity in specific tasks. Conditioned models offer precise control but may lose some quality. Balancing quality vs controllability remains an open design choice.	topic:world-models,level:intermediate,type:tradeoff,source:research-summary
WM028	What is the real-time inference problem for billion-parameter world models?	Billion-parameter autoregressive models (like Genie 2) are too slow for interactive real-time use. May require distillation or optimizations, potentially with quality reduction, for deployment in real-time applications.	topic:world-models,level:intermediate,type:tradeoff,source:research-summary
WM029	What evaluation metrics exist for world models and why are they insufficient?	Current: FVD (Frechet Video Distance) + agent scores. No consensus metric exists. Physics accuracy, causality, and consistency are all unmeasured standardly -- a major gap for the field.	topic:world-models,topic:evaluation,level:advanced,type:definition,source:research-summary
WM030	What did Genie (original, 2024) contribute?	Genie (DeepMind 2024) used spatiotemporal tokenizer + autoregressive generation at 11B parameters. Key innovation: unsupervised discovery of latent actions -- learning controllable dimensions without labeled action data.	topic:world-models,paper:genie,level:advanced,type:paper,source:research-summary
WM031	Who are the five key players in world models as of 2026?	OpenAI (Sora -- video as world simulation), DeepMind (Genie 2/MuZero -- interactive worlds/planning), NVIDIA (Cosmos -- open-weight foundation), Wayve (GAIA-1 -- autonomous driving), Meta (V-JEPA -- efficient representation prediction).	topic:world-models,level:beginner,type:comparison,source:research-summary
WM032	What is "dream training" in the context of world models?	Training an agent's controller entirely within the imagined/simulated world generated by the world model, then transferring the learned policy to reality. Pioneered by Ha and Schmidhuber (2018) with a 867-parameter controller.	topic:world-models,paper:world-models,level:beginner,type:definition,source:research-summary
WM033	How do world models enable planning without real-world interaction?	The agent uses the learned dynamics model to "imagine" multiple possible futures by simulating action sequences. It evaluates predicted outcomes to select the best action plan before executing anything in the real environment.	topic:world-models,level:beginner,type:why,source:research-summary
WM034	What is GameGen-X?	GameGen-X (2024) uses Diffusion Transformer architecture trained on 1M+ gameplay clips from 150 games. Represents the scale of modern world model training on interactive visual domains.	topic:world-models,level:intermediate,type:definition,source:research-summary
WM035	What confirmed that world models follow LLM-like scaling laws?	GAIA-1 (Wayve) with 9B+ parameters trained on 4,700 hours of driving data, and TD-MPC2 scaling to 317M parameters across 80 tasks, both confirmed systematic improvement with more parameters and data.	topic:world-models,paper:gaia-1,paper:td-mpc2,level:advanced,type:paper,source:research-summary
WM036	What is LeCun's JEPA concept and "A Path Towards Autonomous Machine Intelligence"?	LeCun (2022) proposed predicting abstract representations rather than raw pixels, discarding unpredictable information. This theoretical framework motivated V-JEPA and represents a path toward efficient world models that learn causal structure.	topic:world-models,paper:v-jepa,level:advanced,type:paper,source:research-summary
WM037	How does DriveDreamer relate to world models for autonomous driving?	DriveDreamer (2023) was the first real-world driving world model applied to the nuScenes dataset. Demonstrated that learned dynamics models could capture complex driving scenarios for simulation and planning.	topic:world-models,level:intermediate,type:definition,source:research-summary
WM038	What is ViDAR and its impact on driving safety?	ViDAR (2023) achieved -15% collision rate via visual point cloud forecasting. Demonstrated that world model predictions of future 3D scenes can directly improve driving safety by anticipating hazards.	topic:world-models,level:intermediate,type:paper,source:research-summary
WM039	What is the "spacetime patches" concept in Sora's architecture?	Sora uses Diffusion Transformers (DiT) that operate on spacetime patches -- treating video as a 3D grid of spatial-temporal tokens. This enables modeling of both spatial structure and temporal dynamics in a unified architecture.	topic:world-models,paper:sora,level:advanced,type:definition,source:research-summary
WM040	What makes world models different from standard video prediction?	World models are action-conditioned (predict outcomes of specific actions), maintain compact latent state representations, and are designed to support planning. Standard video prediction typically lacks interactivity and planning utility.	topic:world-models,level:beginner,type:comparison,source:research-summary
WM041	What is the verification score for the world-models report and what does it mean?	81% verification score (87 correct, 21 corrected, 18 unverifiable out of 126 claims). Indicates the report is largely accurate but had substantive corrections needed across 7 sections, particularly on specific performance claims.	topic:world-models,topic:evaluation,level:beginner,type:definition,source:research-summary
WM042	How did world models evolve in parameter count from 2018 to 2025?	2018: 867 parameters (Ha controller). 2020: millions (MuZero). 2023: billions (IRIS, GAIA-1). 2024: 11B+ (Genie). 2025: Foundation-scale open-weight (Cosmos). Followed same scaling trajectory as language models.	topic:world-models,level:intermediate,type:comparison,source:research-summary
WM043	What is the difference between MuZero and AlphaGo/AlphaZero architecturally?	MuZero learns its own dynamics model rather than relying on known game rules. It plans using a learned representation of the game state, enabling it to work in environments where the rules are unknown (like Atari video games).	topic:world-models,paper:muzero,level:advanced,type:comparison,source:research-summary
WM044	What is the "world model as infrastructure" paradigm emerging in 2025-2026?	Exemplified by NVIDIA Cosmos -- world models positioned as a foundation layer that other applications build on, similar to how foundation LLMs became infrastructure. Open-weight platforms enable broad ecosystem development for robotics and embodied AI.	topic:world-models,level:intermediate,type:definition,source:practitioner
