ID	Front	Back	Tags
LFO-023	What is UnityMAS-O and what does it contribute?	A general RL optimization framework for LLM-based multi-agent systems (Chen et al., 2026) that uses reinforcement learning to optimize multi-agent tool-using workflows with credit assignment.	topic:orchestration,level:advanced,type:paper,source:research-summary
LFO-024	What defines Stage 7 (Long-Horizon Autonomous Orchestration)?	Agents autonomously orchestrate 10-50+ tool calls over extended task horizons with self-verification and repair. Examples: SWE-agent (50+ tool calls per issue), Devin (end-to-end software engineering).	topic:orchestration,level:advanced,type:definition,source:research-summary
LFO-025	What are "subterranean agents" and what cost reduction do they achieve?	Dennis et al. (2026) compile orchestration workflows into model weights via fine-tuning, achieving ~100x cost reduction by eliminating the multi-call overhead of explicit orchestration.	topic:orchestration,level:advanced,type:paper,source:research-summary
LFO-026	Describe the full evolutionary path of control flow in LLM orchestration (Theme 1).	Hardcoded scripts → Single LLM call + tool → LLM-driven loops (ReAct) → LLM-generated plans (HuggingGPT) → Framework-managed graphs (LangGraph) → RL-optimized workflows (UnityMAS-O) → Compiled into weights (subterranean agents).	topic:orchestration,level:intermediate,type:comparison,source:research-summary
LFO-027	What is the Safety-Capability Tension in tool-using LLMs?	More tools = more capability (complex tasks, diverse domains, adaptation) BUT more tools = more risk (irreversible actions, larger attack surface, harder verification, incorrect self-repair).	topic:orchestration,level:intermediate,type:tradeoff,source:research-summary
LFO-028	What safety mechanisms do production tool-using agents need?	Permission models, action budgets, reversibility checks, and human-in-the-loop for high-stakes actions.	topic:orchestration,level:intermediate,type:definition,source:practitioner
LFO-029	How does cost scale with orchestration depth?	Single tool call: ~$0.01 (1 LLM call). ReAct 5-step: $0.05-0.10. Workflow 20-step: $0.20-0.50. Autonomous agent 50+ steps: $1-$10.	topic:orchestration,level:intermediate,type:comparison,source:research-summary
LFO-030	What four strategies address the cost challenge of deep orchestration?	(1) Smaller/cheaper models for simple tool calls; (2) Caching and memoization; (3) Compiling workflows into weights; (4) RL optimization to reduce unnecessary steps.	topic:orchestration,level:intermediate,type:tradeoff,source:research-summary
LFO-031	What are the six dimensions of tool-use research from Xu et al. (2026)?	(1) Inference-time planning/execution; (2) Training/trajectory construction; (3) Safety/control; (4) Resource efficiency; (5) Capability completeness; (6) Benchmark design.	topic:orchestration,topic:tool-use,level:intermediate,type:definition,source:research-summary
LFO-032	What does the "Inference-time planning/execution" dimension address?	How the agent decides which tools to use and in what order at inference time — covering strategies from greedy one-step to full plan-then-execute.	topic:planning,topic:orchestration,level:intermediate,type:definition,source:research-summary
LFO-033	What does the "Training/trajectory construction" dimension address?	How models are trained for multi-tool use — including SFT on tool-use trajectories and RL on task outcomes.	topic:orchestration,level:intermediate,type:definition,source:research-summary
LFO-034	What does the "Resource efficiency" dimension address?	How to reduce cost, latency, and token usage in multi-tool orchestration — a critical production concern since costs scale linearly with orchestration depth.	topic:orchestration,level:intermediate,type:definition,source:research-summary
LFO-035	What does "Capability completeness" mean in tool-use research?	Whether the agent can handle ALL tools in its domain or only a subset — distinguishing systems that scale to large tool surfaces from those limited to a few pre-programmed tools.	topic:tool-use,level:intermediate,type:definition,source:research-summary
LFO-036	When should you choose single-tool calling vs. ReAct loops?	Single-tool calling: simple API lookups or transformations. ReAct loops: tasks requiring iterative exploration with uncertain tool sequences.	topic:orchestration,level:beginner,type:comparison,source:research-summary
LFO-037	When should you choose graph-based orchestration vs. multi-agent delegation?	Graph-based: workflows are known but need branching/parallel execution. Multi-agent delegation: tool domains are diverse and specialist knowledge is required.	topic:orchestration,level:intermediate,type:comparison,source:research-summary
LFO-038	What is the biggest open problem in long-horizon tool-using agents?	Long-horizon reliability — tool-using agents degrade over multi-step trajectories as errors compound across many tool calls.	topic:orchestration,level:advanced,type:tradeoff,source:research-summary
LFO-039	Why is tool discovery an open problem for LLM agents?	Current agents use fixed tool sets defined at prompt time. Discovering and learning new tools at runtime — analogous to how humans learn to use new software — remains unsolved.	topic:tool-use,level:advanced,type:why,source:research-summary
LFO-040	What percentage of tokens do tool-using agents spend on observation/context vs. reasoning?	60-80% of tokens go to observation/context rather than reasoning — making context compression critical for cost efficiency.	topic:orchestration,level:intermediate,type:definition,source:practitioner
LFO-041	How much latency reduction does parallel tool execution provide?	3-5x latency reduction with no quality loss when tools are independent and can be called simultaneously.	topic:orchestration,level:intermediate,type:definition,source:practitioner
LFO-042	What is the biggest production failure mode in tool-using agents?	Not wrong tool selection but wrong argument construction — schema validation catches 40%+ of these errors.	topic:tool-use,level:intermediate,type:definition,source:practitioner
LFO-043	What is the difference between DSPy's approach and LangGraph's approach to orchestration?	DSPy: declarative programs compiled into optimized pipelines via automated search (optimization-focused). LangGraph: explicit graph-based execution with cycles, state, and parallel branches (control-flow-focused).	topic:orchestration,level:advanced,type:comparison,source:research-summary
LFO-044	What was the key contribution of Xu et al. (2026) survey?	A unified six-dimension framework for organizing all tool-use research — distinguishing single-call tool use from long-horizon multi-tool orchestration and providing a comprehensive taxonomy.	topic:orchestration,topic:tool-use,level:intermediate,type:paper,source:research-summary
LFO-045	How does MetaGPT approach multi-agent orchestration?	Role-specialized agents (PM, Architect, Engineer, QA) with tool access, simulating a software development team structure.	topic:orchestration,level:intermediate,type:definition,source:research-summary
LFO-046	What is ToolLLM's contribution?	Multi-tool planning from 16K+ real-world APIs — demonstrating that LLMs can plan over very large tool surfaces when given proper training data.	topic:tool-use,topic:planning,level:intermediate,type:paper,source:research-summary
LFO-047	What benchmark limitation exists for multi-tool orchestration?	Most benchmarks test single-tool or short-horizon tasks, while real-world tasks require 10-50+ tool calls — creating a gap between benchmark performance and production capability.	topic:orchestration,level:advanced,type:tradeoff,source:research-summary
LFO-048	Why is the safety/control dimension critical for tool-using LLMs?	Agents with tool access can take irreversible actions (delete files, send emails, spend money). Unlike text generation, tool actions have real-world consequences that cannot always be undone.	topic:orchestration,level:intermediate,type:why,source:research-summary
LFO-049	What did DSPy 2.0 (2025) enable for tool-using pipelines?	Programmatic optimization of tool-using pipelines via automated search — allowing developers to define objectives and let DSPy find optimal prompts, tool-use strategies, and pipeline configurations.	topic:orchestration,level:advanced,type:definition,source:research-summary
LFO-050	Compare the year and approach of WebArena vs. OpenAI Operator.	WebArena (2024): benchmark for web-browsing agents across real websites. OpenAI Operator (2025): autonomous browser agent for completing web tasks in production.	topic:tool-use,level:intermediate,type:comparison,source:research-summary
LFO-051	What is the end state of Theme 1 (Control Flow from Static to Learned)?	The model IS the orchestrator with no external framework needed — orchestration workflows are compiled into model weights themselves.	topic:orchestration,level:advanced,type:definition,source:research-summary
LFO-052	What does "compiling agentic workflows into LLM weights" mean practically?	Fine-tuning a model on proven orchestration trajectories so it internalizes the workflow, eliminating the need for explicit multi-step prompting — achieving ~100x cost reduction.	topic:orchestration,level:advanced,type:definition,source:research-summary
