ID	Front	Back	Tags
AON-023	What approaches address the certification gap for LLM planners in safety-critical systems?	(1) LLM generates plan -> formal methods verify safety before execution; (2) Constrained decoding to only produce physically valid plans; (3) Safety envelope monitoring rejects unsafe plans and reverts to conservative fallback.	topic:system-design,level:advanced,type:definition,source:research-summary
AON-024	What is "constrained decoding for planning"?	Constraining LLM generation to only produce physically valid plans using grammar-based or physics-based constraints — eliminating hallucinated plans at the generation level rather than filtering afterward.	topic:system-design,level:advanced,type:definition,source:research-summary
AON-025	Describe the Authority Ladder from Advisory to Authoritative (Theme 1).	2022: LLM suggests (advisory) -> 2023: LLM commands primitives (task decomposition) -> 2024: LLM designs objectives (reward shaping) -> 2025: LLM outputs trajectories (direct planning) -> 2026: LLM coordinates fleets (orchestration). Safety architecture must scale with each step.	topic:orchestration,level:intermediate,type:comparison,source:research-summary
AON-026	What is the Two-Speed Architecture Pattern?	SLOW LOOP (LLM, 0.1-10 Hz): goal reasoning, task decomposition, constraint generation, replanning. FAST LOOP (Classical, 10-1000 Hz): PID/MPC, safety envelope enforcement, sensor fusion, real-time actuation. The LLM NEVER runs in the fast loop.	topic:system-design,topic:orchestration,level:intermediate,type:algorithm,source:research-summary
AON-027	Why does the LLM never run in the fast loop for physical systems?	Physical systems require 10-1000 Hz control with guaranteed timing. LLM inference is too slow (0.1-10 Hz) and non-deterministic. The LLM provides goals/constraints to the fast loop which handles real-time execution with guaranteed timing and safety.	topic:system-design,level:intermediate,type:why,source:research-summary
AON-028	Compare non-agentic execution vs. agentic execution on timing requirements.	Non-agentic: hard real-time (10-1000 Hz), physical systems cannot wait. Agentic (software): soft real-time (seconds OK), user can tolerate latency.	topic:system-design,level:intermediate,type:comparison,source:research-summary
AON-029	Compare non-agentic execution vs. agentic execution on failure consequences.	Non-agentic: physical damage, injury, or death possible. Agentic (software): bad output or user inconvenience — can usually regenerate or undo.	topic:system-design,level:intermediate,type:comparison,source:research-summary
AON-030	What is the key architectural difference between non-agentic and agentic LLM systems?	In non-agentic systems, there's always a deterministic, safety-certified layer between the LLM and the physical world. In agentic software systems, the LLM IS the executor.	topic:system-design,topic:orchestration,level:intermediate,type:comparison,source:research-summary
AON-031	Compare Waymo, Tesla, and NVIDIA's approaches to LLM integration in autonomous driving.	Waymo (EMMA): VLM directly outputs trajectories (most aggressive). Tesla: vision transformer with world model, end-to-end without explicit LLM. NVIDIA: LLM in simulation/design only, classical planner in production (most conservative).	topic:autonomous-driving,level:advanced,type:comparison,source:research-summary
AON-032	What is the Certification Gap for LLM-based planners?	Safety-critical industries (aerospace, automotive, medical) require formal certification. LLMs cannot be formally certified with current methods due to stochastic nature and hallucination risk. Bridge: LLM proposes -> formal verifier approves -> classical executor acts.	topic:system-design,level:advanced,type:tradeoff,source:research-summary
AON-033	What is certifiable today vs. what is NOT certifiable today in safety-critical systems?	Certifiable: classical MPC with proven bounds, state machines, PID with stability proofs, safety envelopes. NOT certifiable: LLM motion planner, VLM-generated trajectories, LLM-designed rewards, LLM fleet coordination.	topic:system-design,level:advanced,type:comparison,source:research-summary
AON-034	What is the safety problem with stochastic LLM planners?	LLMs are probabilistic and can hallucinate. For safety-critical systems, you cannot certify a planner that might produce nonsensical outputs. The system needs deterministic fallback modes for when the LLM planner fails.	topic:system-design,level:intermediate,type:tradeoff,source:research-summary
AON-035	Why is accountability a challenge when LLM planners control physical systems?	When an LLM planner causes a physical accident, responsibility is unclear and auditing the decision is difficult due to the stochastic, opaque nature of LLM reasoning.	topic:system-design,level:advanced,type:why,source:research-summary
AON-036	What is the latency constraint problem for LLMs in physical systems?	Physical systems require 10-100 Hz control. LLM inference is too slow for real-time inner-loop control — limiting LLMs to the slow planning loop (0.1-10 Hz) while classical controllers handle the fast loop.	topic:system-design,level:intermediate,type:tradeoff,source:research-summary
AON-037	Why is the Two-Speed Architecture non-negotiable for physical systems?	Physical systems need guaranteed timing (hard real-time). LLMs are inherently variable-latency and stochastic. Separating into slow (LLM) and fast (classical) loops lets you get LLM intelligence without sacrificing real-time guarantees.	topic:system-design,level:intermediate,type:why,source:practitioner
AON-038	Why is Eureka-style "LLM designs reward" the safest LLM-for-robotics pattern?	The LLM specifies WHAT to optimize but never touches execution. Classical RL optimizes the LLM-designed reward — so the execution is fully verifiable, deterministic, and certifiable. LLM hallucination only risks suboptimal objectives, not unsafe actions.	topic:robotics-planning,paper:eureka,level:intermediate,type:why,source:practitioner
AON-039	What is the current production readiness of LLM approaches for AV?	LLM-as-scenario-reasoner (advisory) is production-ready today. LLM-as-motion-planner (authoritative, like EMMA) is still research-grade for public roads.	topic:autonomous-driving,level:intermediate,type:tradeoff,source:practitioner
AON-040	What is the recommended certification path for deploying LLM planners today?	Always maintain a deterministic fallback planner that activates when the LLM planner output is rejected by the safety envelope. This preserves the certification of the classical system while allowing LLM enhancement.	topic:system-design,level:advanced,type:algorithm,source:practitioner
AON-041	Why is fleet-level LLM orchestration lower-risk than single-unit LLM planning?	Each unit maintains independent safety. Fleet LLM failure = suboptimal task assignment (inefficiency), not a crash. Individual unit safety doesn't depend on the orchestrator being correct.	topic:fleet-coordination,level:intermediate,type:why,source:practitioner
AON-042	When should you choose LLM as advisor vs. LLM as task decomposer?	Advisor: system must be fully certifiable, LLM provides suggestions a human/rule-system can accept/reject. Task decomposer: high-level goals are ambiguous but low-level execution is well-defined (SayCan pattern).	topic:orchestration,level:intermediate,type:comparison,source:research-summary
AON-043	When should you choose LLM as reward designer vs. VLM as planner?	Reward designer (Eureka): you want LLM to specify WHAT to optimize, not HOW to execute — safest integration. VLM as planner (EMMA): planning problem requires visual reasoning about novel situations — highest capability but highest risk.	topic:orchestration,level:intermediate,type:comparison,source:research-summary
AON-044	What is Talk2BEV?	A system (2024) that lets you query bird's-eye-view map representations using natural language for autonomous vehicle planning — bridging language understanding and spatial reasoning.	topic:autonomous-driving,level:intermediate,type:definition,source:research-summary
AON-045	What is ProgPrompt's contribution to LLM-robot interaction?	LLM generates programmatic plans with preconditions and assertions for execution — adding formal validation points within LLM-generated robot control sequences.	topic:robotics-planning,level:intermediate,type:definition,source:research-summary
AON-046	What is Text2Motion?	A system where LLM generates motion constraints from text, and a trajectory optimizer then computes trajectories satisfying those constraints — separating intent parsing from motion computation.	topic:robotics-planning,level:intermediate,type:definition,source:research-summary
AON-047	What is LMDrive?	Language-guided end-to-end autonomous driving with a VLM backbone (2024) — enabling natural language commands to directly influence driving behavior through a vision-language model.	topic:autonomous-driving,level:intermediate,type:definition,source:research-summary
AON-048	How does Wayve's LINGO-2 approach autonomous driving?	VLM-based system that explains and decides driving actions — combining scene reasoning in natural language with planning decisions, bridging interpretability and autonomous control.	topic:autonomous-driving,level:intermediate,type:definition,source:research-summary
AON-049	What is the role of safety envelope monitoring in LLM-planned systems?	A runtime monitor that continuously checks LLM-generated plans against safety bounds. If a plan violates constraints, it is rejected and the system reverts to a conservative deterministic fallback.	topic:system-design,level:advanced,type:algorithm,source:research-summary
AON-050	What is GenAD's contribution to autonomous driving?	A generative model (2024) that produces future driving scenarios for planning — enabling the system to reason about multiple possible futures rather than committing to a single predicted trajectory.	topic:autonomous-driving,level:intermediate,type:definition,source:research-summary
AON-051	How are LLMs used in smart factory orchestration?	LLM schedules production across machines/cells based on orders, deadlines, and machine status. Each cell has classical PLC control — the LLM optimizes assignment, not execution.	topic:fleet-coordination,topic:orchestration,level:intermediate,type:definition,source:research-summary
AON-052	What is the emerging pattern for certifiable LLM planning (2026)?	Approaches to certifying LLM-based planners for safety-critical deployment in aerospace and medical fields — still in research phase, combining formal verification with constrained generation.	topic:system-design,level:advanced,type:definition,source:research-summary
