ID	Front	Back	Tags
SD-011	What is the formula for estimating GPU hours for a fine-tuning job?	Training Time = 6 * P * D / tau, where P = parameters, D = total tokens processed, tau = number of GPUs * FLOP/s per GPU. The 6 comes from forward + backward pass cost (6 FLOPs per parameter per token).	topic:fine-tuning,topic:system-design,level:intermediate,type:formula,source:research-summary
SD-012	What practical throughput (tau) do A100 and H100 achieve for fine-tuning?	A100 achieves ~150 TFLOP/s with Flash Attention. H100 achieves ~350 TFLOP/s.	topic:system-design,level:intermediate,type:definition,source:research-summary
SD-013	Why isn't LoRA 100x faster if it trains 100x fewer parameters?	The forward pass reads ALL weights regardless of which are trainable. The backward pass is fast (only trainable params), but forward pass dominates runtime. LoRA's real advantage is memory: smaller optimizer state -> larger batches -> better GPU utilization -> 2-4x throughput gain.	topic:fine-tuning,level:advanced,type:why,source:research-summary
SD-014	What is the decision tree for escalating from QLoRA to Full SFT?	1. Start QLoRA r=16, evaluate. 2. If gap >3%: increase to r=64, add FFN layers. 3. If still >3%: switch to LoRA 16-bit, r=64-128. 4. If still >5%: Full SFT (implies domain very far from pre-training).	topic:fine-tuning,level:intermediate,type:algorithm,source:research-summary
SD-015	What percentage of production fine-tuning uses QLoRA or LoRA vs Full SFT?	90%+ uses QLoRA or LoRA. Full SFT is reserved for: (a) pre-training continuation, (b) safety alignment, (c) radically new modalities.	topic:fine-tuning,level:intermediate,type:definition,source:research-summary
SD-016	What did the original LoRA paper show about rank requirements?	Hu et al. (2021) showed r=8 on GPT-3 175B matched full fine-tuning quality — demonstrating that the intrinsic dimensionality of adaptation is much lower than model dimension.	topic:fine-tuning,paper:lora,level:intermediate,type:paper,source:research-summary
SD-017	How does domain distance affect required LoRA rank?	For domains well-represented in pre-training: r=4-16 suffices. For novel domains: r=128+ may be needed, approaching Full SFT compute.	topic:fine-tuning,level:intermediate,type:tradeoff,source:research-summary
SD-018	How does sequence length affect fine-tuning cost with vs without Flash Attention?	With Flash Attention: cost scales linearly (2x seq = ~2x time + ~2x memory). Without Flash Attention: quadratic (2x seq = ~4x time) because the full attention matrix is materialized.	topic:fine-tuning,topic:system-design,level:intermediate,type:comparison,source:research-summary
SD-019	What is Flash Attention and why does it matter for fine-tuning?	Dao et al. (2022): Fast and memory-efficient exact attention that avoids materializing the full attention matrix. Achieves near-linear scaling with sequence length and enables longer contexts in memory-constrained settings.	topic:system-design,level:intermediate,type:paper,source:research-summary
SD-020	What is the memory impact of 128K sequence length on a 70B model?	KV cache alone is ~10GB per sequence, limiting batch size to 1-2 on A100-80GB even with QLoRA. This is why long-context fine-tuning remains expensive.	topic:fine-tuning,topic:system-design,level:advanced,type:definition,source:research-summary
SD-021	Is it better to fine-tune at short context and use inference-time extension (YaRN)?	For most tasks, yes — fine-tune at 4-8K, serve at 128K with YaRN. Exception: if the task requires reasoning over information at specific long-range positions (e.g., document comparison), you need to fine-tune at the target length.	topic:fine-tuning,level:advanced,type:tradeoff,source:research-summary
SD-022	What is the cost comparison across model sizes for QLoRA fine-tuning (10K examples)?	7-8B: $1-4. 13-14B: $3-12. 32B: $10-25. 70-72B: $20-60. 405B: $200-600.	topic:fine-tuning,level:intermediate,type:comparison,source:practitioner
SD-023	What is the cost comparison across model sizes for Full SFT (10K examples)?	7-8B: $15-40. 13-14B: $50-100. 32B: $120-250. 70-72B: $400-1,000. 405B: $10,000-40,000.	topic:fine-tuning,level:intermediate,type:comparison,source:practitioner
SD-024	What is the break-even point between managed API and self-managed QLoRA?	At ~5 fine-tuning runs/month on 70B, self-managed QLoRA becomes cheaper. At 50+ runs/month, self-managed saves 60-80%.	topic:fine-tuning,level:intermediate,type:tradeoff,source:practitioner
SD-025	What is Unsloth and what performance gains does it provide?	Kernel-level optimizations for single-GPU fine-tuning that achieve 2x speed and 70% less memory without quality loss. Dominant tool for single-GPU fine-tuning workflows.	topic:fine-tuning,topic:system-design,level:intermediate,type:definition,source:research-summary
SD-026	What is the "rank selection" open problem in LoRA?	No reliable formula exists for choosing optimal LoRA rank a priori. Empirical sweep is still required — practitioners try r=8, 16, 32, 64, 128 and pick based on eval performance.	topic:fine-tuning,level:intermediate,type:tradeoff,source:research-summary
SD-027	What is the MoE fine-tuning problem?	Expert routing disruption during fine-tuning is poorly understood. Fine-tuning can degrade the router's learned dispatch patterns. ESFT (Expert-Specialized Fine-Tuning) is promising but not mainstream.	topic:fine-tuning,level:advanced,type:tradeoff,source:research-summary
SD-028	What is ESFT and what problem does it solve?	Expert-Specialized Fine-Tuning (Xu et al., 2024): Fine-tunes only specific experts in MoE models without disrupting the routing mechanism — enabling domain adaptation of MoE without degrading other capabilities.	topic:fine-tuning,level:advanced,type:paper,source:research-summary
SD-029	What is catastrophic forgetting in the context of fine-tuning?	Even LoRA can degrade base model capabilities on sufficiently different domains. The model "forgets" pre-training knowledge as it adapts to new domain data.	topic:fine-tuning,level:intermediate,type:definition,source:research-summary
SD-030	What is the replay mixing technique and when should you use it?	Mix 20-30% base-task data with domain data during fine-tuning. Use when catastrophic forgetting is detected — maintains base capabilities while adapting to new domain.	topic:fine-tuning,level:intermediate,type:algorithm,source:research-summary
SD-031	What is rank scheduling in LoRA fine-tuning?	Start with low rank (r=8) and increase to high rank (r=64) during training. Addresses underfitting at low rank while avoiding early overfitting — progressive capacity increase.	topic:fine-tuning,level:advanced,type:algorithm,source:research-summary
SD-032	What are the 7 steps in the Design Flow Framework for fine-tuning?	1. Clarify requirements (quality bar, domain distance). 2. Identify constraints (GPU budget, timeline). 3. Propose baseline (QLoRA r=16). 4. Identify gaps (quality delta). 5. Introduce improvements (rank scaling, data quality). 6. Add evaluation (domain + regression). 7. Scaling tradeoffs.	topic:system-design,topic:fine-tuning,level:intermediate,type:algorithm,source:research-summary
SD-033	What two evaluations should you always track during fine-tuning?	(1) Domain performance — how well the model performs on the target task (held-out eval set). (2) Base capability regression — whether pre-training capabilities have degraded (detect catastrophic forgetting).	topic:fine-tuning,level:intermediate,type:definition,source:research-summary
SD-034	What is the difference between domain adaptation and capability injection?	Domain adaptation: model applies existing knowledge to new domain (LoRA usually sufficient, e.g., medical language). Capability injection: model needs fundamentally new behaviors (may require Full SFT, e.g., new modality).	topic:fine-tuning,level:intermediate,type:comparison,source:research-summary
SD-035	What is DeepSpeed ZeRO-3 and when is it needed?	Distributed training strategy that shards model parameters, gradients, and optimizer states across GPUs. Needed for Full SFT when model doesn't fit on a single GPU or when LoRA rank is insufficient for complex domain adaptation.	topic:system-design,level:intermediate,type:definition,source:research-summary
SD-036	How does cloud GPU pricing compare across providers (June 2026)?	RTX 4090: $0.50-0.69/hr. A100 80GB: $1.10-1.50/hr. H100 80GB: $2.89-3.29/hr. GCP Spot tends cheapest for A100; RunPod competitive for H100.	topic:system-design,level:beginner,type:comparison,source:practitioner
SD-037	What is the "Staff vs Principal" distinction on GPU requirements?	Staff: "We need 8x H100 to fine-tune 70B." Principal: "QLoRA fits 70B on 1x A100. Start there — escalate hardware only when quality demands it." Start minimal, escalate with evidence.	topic:system-design,topic:fine-tuning,level:intermediate,type:comparison,source:practitioner
SD-038	What is the "Staff vs Principal" distinction on data quantity?	Staff: "We need more data to improve quality." Principal: "Beyond 4 epochs of repetition, adding data provides diminishing returns. Filter for quality first."	topic:fine-tuning,level:intermediate,type:comparison,source:practitioner
SD-039	What is the "Staff vs Principal" distinction on Full SFT quality?	Staff: "Full fine-tuning gives best quality." Principal: "Full SFT gives 1-3% over LoRA in most domains at 10-50x cost. Measure the gap first before committing resources."	topic:fine-tuning,level:intermediate,type:comparison,source:practitioner
SD-040	What wall-clock time does QLoRA vs managed API take for 70B on 10K examples?	QLoRA self-managed: 12-30 hours. Managed API: ~2-4 hours. Managed APIs are faster because providers use optimized infrastructure and parallelism.	topic:fine-tuning,level:intermediate,type:comparison,source:research-summary
SD-041	At what dataset scale should you consider FSDP multi-node?	At 100K+ examples. At 1M+ examples, consider data filtering over more epochs rather than processing all data — quality filtering often gives better results than quantity.	topic:fine-tuning,topic:system-design,level:advanced,type:tradeoff,source:research-summary
SD-042	Why did H100 availability normalization matter for fine-tuning in 2025?	H100 spot pricing dropped to ~$3/hr, making Full SFT of 70B economically viable for teams that need maximum quality. Previously, Full SFT was prohibitively expensive for most organizations.	topic:system-design,level:intermediate,type:why,source:research-summary
SD-043	What is the main open problem in fine-tuning infrastructure as of 2026?	Optimal rank selection for LoRA — no reliable a priori formula exists. Current practice requires empirical sweeps, adding cost and time to the fine-tuning process.	topic:fine-tuning,level:intermediate,type:tradeoff,source:research-summary
SD-044	How did fine-tuning shift from 2023 to 2026 in terms of default approach?	From "Full SFT on clusters" to "QLoRA on single GPUs" as the default for most workloads. Fine-tuning became a commodity operation rather than an infrastructure challenge.	topic:fine-tuning,level:beginner,type:comparison,source:research-summary
SD-045	What is the typical speedup from LoRA/QLoRA vs Full SFT in practice?	2-4x speedup (NOT proportional to the 100-1000x reduction in trainable parameters). The savings come from memory reduction enabling larger batch sizes, not from reduced forward-pass computation.	topic:fine-tuning,level:intermediate,type:definition,source:research-summary
SD-046	What is the three-layer architecture of a fine-tuning pipeline?	(1) Data Layer: dataset prep + filtering. (2) Compute Layer: method router (Full/LoRA/QLoRA) + GPU cluster. (3) Evaluation Layer: domain eval (held-out) + base capability regression testing.	topic:system-design,topic:fine-tuning,level:intermediate,type:definition,source:research-summary
SD-047	What are the two GPU scaling strategies for distributed fine-tuning?	FSDP (Fully Sharded Data Parallelism): shards model across GPUs, each processes different data. ZeRO-3 (DeepSpeed): shards parameters, gradients, and optimizer states across GPUs. Both enable training models that don't fit on a single GPU.	topic:system-design,level:intermediate,type:comparison,source:research-summary
SD-048	What determines whether sequence length or parameter count is the memory bottleneck?	For short sequences (<4K) on large models: parameter count dominates. For long sequences (128K+): KV cache and activations dominate, regardless of model size, limiting batch size severely.	topic:system-design,topic:fine-tuning,level:advanced,type:tradeoff,source:research-summary
SD-049	What does the Muennighoff et al. (2023) paper on scaling data-constrained LMs show?	Provides guidance on how to effectively train when data is limited — showing diminishing returns from repeated epochs and establishing principles for data-constrained training.	topic:fine-tuning,level:advanced,type:paper,source:research-summary
SD-050	What is the Full SFT cost for a 405B model on 10K examples?	$10,000-40,000 for self-managed, ~$1,000 via managed API. This makes managed APIs especially cost-effective for very large models.	topic:fine-tuning,level:intermediate,type:definition,source:practitioner
