ID	Front	Back	Tags
HE-027	How does Voyager relate to harness engineering (Level 3)?	Voyager builds a skill library from exploration -- reusable code tools indexed by description. This represents retrieval and memory engineering where the agent accumulates permanent procedural knowledge without weight changes.	topic:harness-optimization,topic:skill-learning,topic:voyager,paper:voyager,level:intermediate,type:comparison,source:research-summary
HE-028	What is MemGPT's contribution to harness engineering?	MemGPT (2023) provides OS-inspired working/long-term memory separation -- paging context like virtual memory. It demonstrates that memory architecture changes (Level 3) can dramatically improve agent performance without any prompt changes.	topic:harness-optimization,topic:memory,level:intermediate,type:paper,source:research-summary
HE-029	What is Constitutional AI's role in verification (Level 4)?	Constitutional AI (Anthropic, 2022) uses AI-generated critiques guided by explicit principles. It established the pattern of embedding value alignment into the verification stage of the agent execution loop.	topic:harness-optimization,level:intermediate,type:paper,source:research-summary
HE-030	Why does the optimization surface expand at each maturity level?	Each level adds a new optimization surface. Later levels don't replace earlier ones -- they build on them. A Level 7 system still needs good prompts (Level 0), but those prompts are now auto-optimized rather than hand-tuned.	topic:harness-optimization,level:intermediate,type:why,source:research-summary
HE-031	What open problem exists in cross-model transferability of harness improvements?	When harness improvements generalize across model versions/families vs when they are model-specific is not well understood. Some improvements (tool designs, workflows) transfer well; others (specific prompt phrasings) may not.	topic:harness-optimization,level:advanced,type:tradeoff,source:research-summary
HE-032	What is the observation-to-action gap in harness engineering?	Observability tools identify failures well, but automated root-cause inference and fix generation remain unreliable. The gap between seeing a problem (Level 5) and automatically fixing it (Level 6) is where most systems stall.	topic:harness-optimization,level:advanced,type:tradeoff,source:research-summary
HE-033	What verification is needed for each self-evolving component?	Prompts: benchmark scores + regression suite. Tools: tool success rate + integration tests. Workflows: end-to-end task completion + latency bounds. Memory: recall accuracy + relevance scoring. Routing: cost-adjusted success rate + A/B tests.	topic:harness-optimization,level:intermediate,type:algorithm,source:practitioner
HE-034	What tools represent Level 5 (Observability-Driven Optimization)?	LangSmith (end-to-end agent tracing with evaluation), Langfuse (open-source LLM observability), Helicone (request-level logging with cost/latency), OpenTelemetry for LLMs (standard instrumentation for agent pipelines).	topic:harness-optimization,level:beginner,type:definition,source:practitioner
HE-035	What makes prompt engineering (Level 0) hit diminishing returns?	Model behavior is highly sensitive to input framing, but production systems quickly hit a ceiling (~70% accuracy). Beyond this, prompt changes stop improving because information quality becomes the bottleneck -- the model needs better data, not better wording.	topic:harness-optimization,level:beginner,type:why,source:research-summary
HE-036	How does Reflexion contribute to verification (Level 4)?	Reflexion adds verbal self-critique stored in memory and retry with reflection context. It makes verification a pipeline stage: after failure, the agent generates structured critique and retries with that context, improving reliability.	topic:harness-optimization,topic:reflection,paper:reflexion,level:intermediate,type:paper,source:research-summary
HE-037	What is the safe deployment problem for self-generated harness patches?	How to validate that an automated harness change does not degrade out-of-distribution performance. Regression testing is necessary but not sufficient -- it only tests known scenarios, not novel task distributions.	topic:harness-optimization,level:advanced,type:tradeoff,source:research-summary
HE-038	What is the compounding regression problem in self-evolving loops?	Each optimization cycle can introduce subtle degradation that compounds over iterations. One optimization might improve metric X while slightly degrading metric Y. After 10 cycles, Y has degraded significantly while X improvements plateau.	topic:harness-optimization,level:advanced,type:tradeoff,source:research-summary
HE-039	When should you choose prompt/context engineering vs workflow orchestration vs auto-optimization?	Prompt/context: quick iteration on single-model system. Workflow: task complexity exceeds single-call capability. Observability-driven: have execution traces, need systematic improvement. Auto-optimization: have benchmarks, want continuous improvement without human intervention.	topic:harness-optimization,level:intermediate,type:tradeoff,source:practitioner
HE-040	What does the harness engineering maturity spectrum look like in terms of effort and returns?	Level 0-1 (Manual, high effort, diminishing returns) -> Level 3-4 (Semi-automated, medium effort, large gains) -> Level 5-6 (Data-driven to autonomous, low effort, systematic improvement) -> Level 7 (Fully autonomous, minimal effort, compounding improvement).	topic:harness-optimization,level:intermediate,type:comparison,source:research-summary
HE-041	How does LangGraph contribute to workflow engineering?	LangGraph (2024) provides graph-based execution with cycles, branches, and conditional routing. It makes the execution graph a first-class artifact that can be reasoned about, versioned, and optimized independently of the prompts.	topic:harness-optimization,level:intermediate,type:definition,source:practitioner
HE-042	What is the AutoGen contribution to harness engineering?	AutoGen (Microsoft, 2023) enables conversation-driven multi-agent workflow orchestration. It demonstrates that agent performance improves by decomposing tasks across specialized agents with structured communication.	topic:harness-optimization,topic:multi-agent,level:intermediate,type:paper,source:research-summary
HE-043	What signals that harness engineering is a permanent discipline?	The convergence of all major frontier labs (Anthropic, OpenAI, LangChain, Microsoft, Google) on the same insight by 2025-2026 signals that harness engineering is not a temporary workaround -- it is the permanent discipline of building production AI systems.	topic:harness-optimization,level:beginner,type:why,source:research-summary
HE-044	What is the relationship between verification and self-improvement safety?	Without verification, self-improvement becomes self-delusion -- the system "optimizes" metrics that do not correlate with actual quality. Level 4 (verification) must be solid before attempting Level 6-7 (auto-optimization). Every self-evolving component needs a matched verification method.	topic:harness-optimization,level:intermediate,type:why,source:practitioner
HE-045	What AHE key finding relates to tool vs prompt improvements?	Better tools often outperform better prompts. Memory architecture changes frequently outperform prompt wording changes. This suggests practitioners should focus optimization effort on tools and memory before spending time on prompt refinement.	topic:harness-optimization,level:intermediate,type:tradeoff,source:research-summary
