ID	Front	Back	Tags
MAS-025	How do you detect silent memory quality degradation?	Monitor embedding drift (similarity between stored and retrieved versions over time). Track retrieval-generation consistency (what was retrieved vs actually used). Alert when retrieved memories are increasingly ignored -- signals declining relevance.	topic:memory,level:advanced,type:algorithm,source:practitioner
MAS-026	What is the three-tier architecture for multi-agent memory?	Private memory per agent (personalization). Shared memory for team context (coordination, CRDTs for sync). Institutional memory for organizational knowledge (outlives individual agents). Access control is semantic-aware, enforced at query time.	topic:memory,topic:multi-agent,level:intermediate,type:algorithm,source:research-summary
MAS-027	How do CRDTs solve multi-agent memory synchronization?	Conflict-free Replicated Data Types enable async replication without distributed locking. Each agent maintains local replica and merges asynchronously. Critical shared facts use strong consistency (consensus); opinions/preferences use eventual consistency.	topic:memory,topic:multi-agent,level:advanced,type:algorithm,source:research-summary
MAS-028	What is the provenance graph for "right to forget" compliance?	Every derived memory links to source episodic memories. On deletion: traverse forward -- delete derived memories with only that user as source; recompute multi-source derivations without deleted data. Verify by re-running queries that previously returned deleted content.	topic:memory,level:advanced,type:algorithm,source:practitioner
MAS-029	What is the "entanglement problem" in memory privacy?	User A mentions User B. The memory references both. User B requests deletion -- but it's "owned" by A's session. Resolution: implement "mention masking" at entity-level granularity. Redact B's identifying info while preserving A's context.	topic:memory,level:advanced,type:tradeoff,source:practitioner
MAS-030	What are MemGPT's specific memory management functions?	core_memory_append, core_memory_replace (fixed-size main context), archival_memory_insert, archival_memory_search (unbounded storage). The LLM explicitly reasons about what to store and retrieve -- memory operations are part of action space.	topic:memory,paper:memgpt,level:intermediate,type:definition,source:research-summary
MAS-031	What prevents MemGPT from thrashing (excessive page-in/page-out)?	Track page-fault frequency per item. If same item paged in >2 times per turn, promote to "pinned" status. Implement working set estimator that pre-loads memories likely needed based on task type and historical access patterns.	topic:memory,paper:memgpt,level:advanced,type:algorithm,source:research-summary
MAS-032	How do the three learning loops operate at different timescales?	Within-task (Reflexion): failure -> critique -> retry (seconds-minutes, 80%->91% HumanEval). Across-tasks (Voyager): success -> extract skill -> store (hours, monotonic growth). Long-horizon (Generative Agents): periodic reflection -> semantic insights (days-weeks).	topic:memory,topic:skill-learning,topic:reflection,level:intermediate,type:comparison,source:research-summary
MAS-033	What is the key architectural insight connecting the three learning loops?	Each loop feeds the others: Reflexion critiques inform which skills to refine. Skill successes generate positive episodic memories. Semantic reflections guide which tasks to attempt. This creates a self-reinforcing improvement flywheel.	topic:memory,topic:self-improvement,level:intermediate,type:why,source:research-summary
MAS-034	How do you prevent an agent from learning wrong lessons from noisy experiences?	Require minimum evidence thresholds (3+ consistent episodes before semantic promotion). Implement "confidence decay" (few-example lessons start low, strengthen with confirmation). Track outcomes of actions guided by each principle; demote those leading to failures.	topic:memory,level:intermediate,type:algorithm,source:practitioner
MAS-035	What is the promotion policy from episodic to semantic memory?	Trigger on: retrieved >3 times in 7 days, cluster of >5 related episodes, user explicitly confirms fact, agent action based on memory succeeded. Action: LLM generates semantic summary, extracts entities/relationships, links to sources, assigns confidence.	topic:memory,level:intermediate,type:algorithm,source:research-summary
MAS-036	What is the eviction policy for episodic memory?	eviction_score = age_factor * (1 - access_frequency) * (1 - importance). Memories below threshold move to cold storage (compressed, slower retrieval) rather than deletion -- maintaining recovery option. Working memory: LRU with importance weighting.	topic:memory,level:intermediate,type:algorithm,source:research-summary
MAS-037	What is the cold-start problem for agent memory and how to solve it?	New agents have empty episodic/semantic tiers. Bootstrap: 1) Populate semantic from user profile if available. 2) Run onboarding conversation eliciting key facts. 3) Inherit institutional memory from similar instances. 4) Seed procedural library with hand-crafted primitives (Voyager).	topic:memory,level:intermediate,type:tradeoff,source:practitioner
MAS-038	What is the memory cost model at 1M users?	Compute (retrieval + scoring): ~$25K/month. Storage (vector + graph): ~$12K. LLM (reflection + scoring): ~$100K. Total: ~$137K/month at 100M memories. Dominant cost: LLM calls for importance scoring and reflection.	topic:memory,level:intermediate,type:formula,source:practitioner
MAS-039	What are the top cost optimizations for memory systems?	1) Importance filtering (only store score > threshold): 60-80% storage savings. 2) Batch reflection (every N turns, not every turn): 70-90% LLM savings. 3) Tiered storage (hot/warm/cold): 40-60%. 4) Quantized embeddings (int8): 75% vector storage. 5) Cache hot memories: 50-70% retrieval.	topic:memory,level:intermediate,type:algorithm,source:practitioner
MAS-040	What is the temporal relevance problem in memory retrieval?	Standard embedding similarity ignores time. Query about "current address" should not retrieve 2-year-old address with high similarity. Solution: multiply similarity by temporal relevance factor based on query's temporal intent (detected via keywords or classification).	topic:memory,level:intermediate,type:tradeoff,source:research-summary
MAS-041	What is the staleness detection algorithm for memories?	Three checks: 1) Time-based: older than type-specific TTL -> POSSIBLY_STALE. 2) Contradiction-based: newer memories conflict -> STALE. 3) Access-based: never retrieved despite relevant queries existing -> POSSIBLY_IRRELEVANT.	topic:memory,level:intermediate,type:algorithm,source:research-summary
MAS-042	What is the recency-importance-relevance triplet's status in the field?	From Generative Agents (Park et al., 2023), it has become the de facto standard for agent memory retrieval scoring, adopted by most production memory frameworks. It prevents failure modes of pure semantic search (misses recent) or pure recency (misses important old facts).	topic:memory,level:intermediate,type:definition,source:research-summary
MAS-043	How do you prevent reflections from drifting away from ground-truth?	Anchor reflections to source episodic memories with explicit provenance links. If source memories updated/contradicted, recompute reflection. Implement "reflection depth limits" -- reflections of reflections capped at depth 2-3 to bound drift.	topic:memory,topic:reflection,level:advanced,type:algorithm,source:research-summary
MAS-044	What is the PII handling approach in agent memory pipelines?	Scan at write-time via PII classifier. Three options per detection: 1) Tokenize (reversible tokens, real data in encrypted vault). 2) Redact (irreversible removal). 3) Store with explicit consent + enhanced access controls. Choice depends on whether PII is essential to memory utility.	topic:memory,level:intermediate,type:algorithm,source:practitioner
MAS-045	What is the killer framing for memory in agentic systems?	"Memory is the new compute -- the system that solves what to remember, when to forget, and how to stay consistent across millions of interactions defines the next AI platform generation."	topic:memory,level:beginner,type:definition,source:research-summary
MAS-046	What is the consistency invariant for semantic memory tier?	Semantic tier must never contradict itself. Before any semantic write, run consistency check against existing semantic memories. If contradiction detected, invoke resolution before write completes. Makes writes more expensive but guarantees source-of-truth coherence.	topic:memory,level:advanced,type:algorithm,source:research-summary
MAS-047	What is the Neural Turing Machine / Memory Networks lineage to modern agents?	Established the principle of differentiable addressable memory -- external storage read/written through attention mechanisms. Modern agents replace learned attention with LLM-generated function calls, but the architectural pattern (separate compute from storage, address by content) remains foundational.	topic:memory,level:advanced,type:definition,source:research-summary
MAS-048	What is continuous memory consolidation vs batch processing?	Instead of waiting until session end to summarize (loses mid-conversation info), consolidate after every N turns: extract facts, update entity states, detect contradictions. Prevents the "end-of-session memory dump" where important information gets lost.	topic:memory,level:intermediate,type:comparison,source:research-summary
MAS-049	What is the principal-level insight on RAG vs full memory systems?	"RAG solves retrieval but not memory lifecycle -- we need importance scoring, eviction policies, and contradiction resolution." Storing everything creates noise; importance filtering at write-time is more critical than retrieval sophistication at read-time.	topic:memory,level:intermediate,type:tradeoff,source:practitioner
MAS-050	What is the principal-level insight on memory governance timing?	"Governance is a launch requirement -- PII leaks and compliance failures are not bugs you can fix post-launch." Memory governance (retention, deletion, audit) must be designed from day one, not deferred to v2.	topic:memory,level:intermediate,type:tradeoff,source:practitioner
MAS-051	How do you design memory for cross-modal agents (text, code, web)?	Unified memory bus with modality-specific encoders feeding shared embedding space. Each modality writes to same episodic store with modality tags. Cross-modal retrieval: code error retrieves docs, chat question retrieves code changes. Router considers modality context for ranking.	topic:memory,level:advanced,type:algorithm,source:practitioner
MAS-052	What is the consistency guarantee challenge in distributed vector stores?	Write by agent A must be retrievable by agent B within bounded time. Per-agent: read-your-writes via local buffer. Cross-agent: bounded staleness (configurable lag). Strong consistency adds 10-50ms per write via synchronous replication.	topic:memory,level:advanced,type:tradeoff,source:research-summary
MAS-053	What is Hi-Core's contribution to memory?	Hi-Core (Hu et al., 2024) demonstrates hierarchical knowledge-aware reasoning where the graph organizes knowledge at multiple granularities -- allowing both specific fact retrieval and general category reasoning in memory-augmented systems.	topic:memory,level:advanced,type:paper,source:research-summary
MAS-054	How do you handle schema evolution in knowledge graph memory?	Schema-on-read approach: store raw triples without strict enforcement, extract types post-hoc via clustering. Periodically run consolidation -- merge equivalent types, detect new categories, update hierarchy. Sacrifices write-time validation for adaptability.	topic:memory,level:advanced,type:algorithm,source:practitioner
MAS-055	What is Voyager's procedural memory architecture?	Skill Library = {skill_name: {code, description, dependencies}}. Retrieval: embed(current_task) -> nearest skills -> compose as few-shot examples. Growth: on success, extract new skill and add. Skills transfer to new environments.	topic:memory,topic:skill-learning,topic:voyager,paper:voyager,level:intermediate,type:algorithm,source:research-summary
