ID	Front	Back	Tags
SIA-011	What is the key transition in Stage 3 (Search-Based Reasoning)?	Instead of one reasoning path, search over many -- bringing planning back into LLM agents. Tree of Thoughts (2023) explores branches, Graph of Thoughts merges/refines them, and RAP uses MCTS over reasoning trajectories.	topic:reasoning,level:intermediate,type:definition,source:research-summary
SIA-012	What is the key transition in Stage 4 (Reflection)?	Agents critique their own output and improve it -- the first explicit self-improvement loop. Reflexion stores reflections for future tasks, Self-Refine iterates generate-critique-improve, and CRITIC uses external tools to verify outputs.	topic:reflection,topic:self-improvement,level:beginner,type:definition,source:research-summary
SIA-013	What is the key transition in Stage 5 (Memory)?	Learning persists across tasks -- agents carry forward lessons from prior experience. Generative Agents (2023) add long-term memory + reflection, MemGPT separates working/long-term memory, and MemoryBank provides cross-conversation persistence.	topic:memory,level:beginner,type:definition,source:research-summary
SIA-014	What is the ReAct pattern and why is it canonical?	ReAct (Yao et al., 2023) synergizes reasoning and acting: Reason -> Act -> Observe -> Repeat. It is the canonical agent loop that enabled agents to interact with the digital world through tool use.	topic:tool-use,level:beginner,type:definition,source:research-summary
SIA-015	What is the key transition in Stage 7 (Skill Learning)?	Agents accumulate reusable capabilities -- improvement compounds over time. Voyager (2023) stores code skills in a library indexed by description for reuse; AdaPlanner adapts planning through accumulated experience.	topic:skill-learning,topic:voyager,level:intermediate,type:definition,source:research-summary
SIA-016	What is the key transition in Stage 8 (Self-Training)?	Reflections become training data -- the loop closes between inference-time and train-time improvement. ReST generates and filters, Re-ReST creates reflection-corrected trajectories for SFT, and Agent-R does automatic trajectory repair.	topic:self-training,topic:self-improvement,level:intermediate,type:definition,source:research-summary
SIA-017	What is the key transition in Stage 9 (Harness Optimization)?	Improve the system around the model (prompts, planning, memory, tools) rather than the model weights. RHO (2026) patches harnesses via trajectory reflection with regression testing; DSPy programmatically optimizes pipelines.	topic:harness-optimization,topic:rho,paper:rho,level:intermediate,type:definition,source:research-summary
SIA-018	What is the key transition in Stage 10 (Autonomous Software Engineering)?	Agents improve code (including potentially their own code) -- self-modification becomes tractable. SWE-agent resolves ~50% of verified GitHub issues; MetaGPT uses multi-agent roles (PM + Architect + Engineer + QA).	topic:self-improvement,level:intermediate,type:definition,source:research-summary
SIA-019	What is the key transition in Stage 11 (Multi-Agent Collaboration)?	Improvement through cooperation and specialization rather than single-agent loops. AutoGen uses conversation-driven collaboration, CAMEL does role-playing, CrewAI handles production orchestration, LangGraph provides graph-based orchestration.	topic:multi-agent,level:intermediate,type:definition,source:research-summary
SIA-020	What is the key transition in Stage 12 (Self-Improving Reasoning Models)?	Reflection moves from prompt technique to training objective -- improvement gets into the weights. DeepSeek-R1 uses RL (GRPO), SCFT+RLERR treats reflection as RL signal, Reflect-Retry-Reward gives +34.7% math improvement.	topic:self-improvement,topic:reflection,level:advanced,type:definition,source:research-summary
SIA-021	What did DeepSeek-R1 demonstrate?	RL-trained reasoning where reflection improves policy weights directly via GRPO (Group Relative Policy Optimization) self-play. Reflection is baked into the policy rather than being just a prompt technique.	topic:self-improvement,paper:deepseek-r1,level:advanced,type:paper,source:research-summary
SIA-022	What are SCFT and RLERR (Teaching LRMs Effective Reflection)?	SCFT = Self-Critique Fine-Tuning; RLERR = RL with Effective Reflection Rewards. Wang et al. (2026) introduced reflection as an RL training signal rather than a prompt technique. Outperforms baselines on AIME2024/2025 math benchmarks.	topic:reflection,topic:self-improvement,level:advanced,type:paper,source:research-summary
SIA-023	What is the Reflect-Retry-Reward approach?	Bensal et al. (2025): Two-stage reflection-RL where the agent fails -> reflects -> retries -> rewards reflection tokens on success. Results: +34.7% math, +18.1% function calling. Smaller models (1.5-7B) outperform larger family members.	topic:reflection,topic:self-improvement,level:advanced,type:paper,source:research-summary
SIA-024	What is the key transition in Stage 13 (World Models)?	Agents learn predictive environment models -- enabling improvement through simulated experience. DreamerV3 uses latent world models for planning in imagination, Genie generates interactive worlds from video.	topic:self-improvement,level:advanced,type:definition,source:research-summary
SIA-025	What are the three evolution strengths in self-evolving agent taxonomy?	Weak (no weight updates): changes prompts/skills/memory, model frozen. Examples: Voyager, Reflexion. Medium (RL on scaffolding): experience extraction policies, base model frozen. Examples: CODESKILL, Evolving-RL. Strong (weight updates): changes model parameters. Examples: SOLAR, Self-Rewarding LMs.	topic:self-improvement,level:intermediate,type:definition,source:research-summary
SIA-026	What is the dominant design pattern in self-evolving agents?	Skill accumulation + retrieval: generate executable solution -> store with retrieval key -> compose for future tasks. This pattern recurs from Voyager (2023) through CODESKILL and EvoMaster (2026).	topic:skill-learning,topic:self-improvement,level:intermediate,type:algorithm,source:research-summary
SIA-027	What safety risk did Zhao et al. (ACL 2026) identify in self-evolving agents?	Experience gathered solely from benign tasks can compromise safety in high-risk scenarios. Execution-oriented memory reinforces the tendency to act rather than refuse, creating a fundamental safety-utility trade-off.	topic:self-improvement,level:advanced,type:tradeoff,source:research-summary
SIA-028	How does the improvement surface expand over time in self-improving agents?	Weights only (RL era) -> Reasoning traces (CoT era) -> Memory (reflection era) -> Tools and skills (agentic era) -> The full harness (current era). Each era adds a new target for improvement; modern systems can improve at all layers simultaneously.	topic:self-improvement,topic:harness-optimization,level:intermediate,type:definition,source:research-summary
SIA-029	Why is verification the bottleneck in self-improvement?	Self-improvement without verification is self-delusion. The key constraint is always: how do you know the change was actually an improvement? Methods range from win rate (AlphaZero), task success (Reflexion), binary correctness (ReST), regression tests (RHO), to LLM-as-judge (risky -- circular).	topic:self-improvement,level:intermediate,type:tradeoff,source:research-summary
SIA-030	Compare harness optimization vs weight updates across key dimensions.	Speed: Minutes vs Days. Cost: ~$0 vs $1K-$1M. Reversibility: Git revert vs checkpoint rollback. Ceiling: Bounded by model capability vs can exceed prior ceiling. Risk: Low (sandboxed) vs High (catastrophic forgetting).	topic:harness-optimization,topic:self-improvement,level:intermediate,type:comparison,source:research-summary
SIA-031	What is the open problem of compounding errors in self-improvement loops?	Each self-improvement cycle can introduce subtle regressions. Automated regression testing is necessary but not sufficient. The challenge: how to validate that a harness change does not degrade performance on out-of-distribution tasks.	topic:self-improvement,level:advanced,type:tradeoff,source:research-summary
SIA-032	What is the open problem of reward hacking in self-training?	When reflections become training data, the model can learn to produce "reflective-looking" text without genuine improvement. The model games the reward signal rather than actually improving capability.	topic:self-training,topic:self-improvement,level:advanced,type:tradeoff,source:research-summary
SIA-033	What is the co-improvement argument from Weston & Foerster (2025)?	Fully autonomous self-improvement is both less safe and less practical than human-AI collaborative improvement ("co-superintelligence"). Integrating human researchers into the improvement loop acts as both a safety mechanism and a research accelerator.	topic:self-improvement,level:advanced,type:tradeoff,source:research-summary
SIA-034	How does the self-evolving agent platform architecture route improvements?	Task -> Execution -> Trajectory Store -> Reflection -> Improvement Router with 4 targets: Harness (minutes, weak), Skill Library (hours, weak), SFT (days, strong), RL (weeks, medium/strong). Then Regression Testing -> Safe Deployment.	topic:self-improvement,topic:harness-optimization,level:intermediate,type:algorithm,source:research-summary
SIA-035	What is MuZero's contribution to self-improving agents?	MuZero (Schrittwieser et al., 2020) introduced a learned internal world model, enabling planning without known environment dynamics. The agent can improve through simulated experience in its own learned model.	topic:self-improvement,level:intermediate,type:paper,source:research-summary
SIA-036	What is Self-Refine (Madaan et al., 2023)?	A Generate -> Critique -> Improve loop for iterative improvement without any training. Unlike Reflexion which stores reflections for future tasks, Self-Refine applies within a single generation cycle.	topic:reflection,level:beginner,type:paper,source:research-summary
SIA-037	What is CRITIC (Gou et al., 2023)?	External tools verify LLM outputs in a verifier-guided improvement loop. Unlike Reflexion (self-critique), CRITIC uses external ground-truth tools for verification, making the improvement signal more reliable.	topic:reflection,level:intermediate,type:paper,source:research-summary
SIA-038	How does Toolformer (Schick et al., 2023) relate to self-improvement?	LLMs learn when to call tools autonomously through self-supervised learning. The model predicts where tool calls would improve output, then learns from successful calls -- self-improving tool use without explicit training.	topic:tool-use,topic:self-improvement,level:intermediate,type:paper,source:research-summary
SIA-039	What distinguishes single-loop from multi-agent improvement?	Early work (Reflexion, Self-Refine) is single-agent, single-loop. The field is moving toward: multiple agents improving each other (debate, red-teaming), specialist improvers (find bugs/propose fixes/validate), and hierarchical improvement (meta-agent decides what to improve).	topic:multi-agent,topic:self-improvement,level:intermediate,type:comparison,source:research-summary
SIA-040	What is the Self-Rewarding LMs result?	Self-Rewarding Language Models (Meta, ICML 2024): After 3 iterations of self-play, Llama 2 70B outperforms Claude 2, Gemini Pro, and GPT-4 0613. Demonstrates strong self-evolution through weight updates.	topic:self-improvement,topic:self-training,level:advanced,type:paper,source:research-summary
SIA-041	What are Generative Agents (Park et al., 2023)?	Interactive simulacra with long-term memory + reflection over memory + planning from memory. ACM CHI Best Paper. Key contribution: the memory architecture with recency-importance-relevance retrieval and periodic reflection to synthesize higher-order insights.	topic:memory,level:intermediate,type:paper,source:research-summary
SIA-042	What is MemGPT's contribution to agent memory?	MemGPT (Packer et al., 2023) introduces OS-inspired working/long-term memory separation. Treats LLM context as main memory and external storage as disk, with explicit page-in/page-out operations.	topic:memory,level:intermediate,type:paper,source:research-summary
SIA-043	What is SWE-agent and what does it achieve?	SWE-agent (Yang et al., 2024) demonstrates autonomous issue resolution on SWE-bench: Issue -> Plan -> Edit -> Test -> Retry. Achieves ~50% on SWE-bench Verified, combining planning, editing, testing, and retry.	topic:self-improvement,level:intermediate,type:paper,source:research-summary
SIA-044	What performance did CODESKILL achieve and how?	CODESKILL (2026) uses RL-trained skill management: +9.69% over no-skill baseline. It represents medium-strength self-evolution where RL optimizes the scaffolding while keeping the base model frozen.	topic:skill-learning,topic:self-improvement,level:advanced,type:paper,source:research-summary
SIA-045	What is FORGE and what did it achieve?	FORGE (Bogdanov et al., 2026) uses population broadcast memory achieving 1.7-7.7x improvement with no weight updates. Key finding: weaker models benefit disproportionately from self-evolution.	topic:self-improvement,level:advanced,type:paper,source:research-summary
SIA-046	When should you choose harness optimization vs self-training (SFT/RL)?	Choose harness optimization when: fast iteration needed, reversibility important, no retraining cost acceptable. Choose self-training when: verifiable rewards exist and improvement must be baked into the model permanently.	topic:harness-optimization,topic:self-training,level:intermediate,type:tradeoff,source:practitioner
SIA-047	What is the unified architecture for self-evolving agent platforms?	Combines all three evolution strengths: harness changes (weak, minutes), skill library additions (weak, hours), SFT on corrected demonstrations (strong, days), and RL reward signals (medium/strong, weeks). Gated by regression testing before safe deployment.	topic:self-improvement,level:advanced,type:algorithm,source:research-summary
SIA-048	What is the EvoAgent (2026) result?	EvoAgent achieved 28% improvement in production foreign trade workflows using GPT-5.2. Demonstrates self-evolving agents delivering real business value in production settings.	topic:self-improvement,level:advanced,type:paper,source:research-summary
SIA-049	What is ADAS (Automated Design of Agentic Systems)?	ADAS (Hu, Lu, Clune, 2024): A Meta Agent Search that programs new agents. It outperforms state-of-the-art hand-designed agent architectures by automatically discovering better agent designs.	topic:self-improvement,level:advanced,type:paper,source:research-summary
SIA-050	What is the relationship between Reflexion and Voyager?	Reflexion stores failure analyses (negative examples for avoidance) while Voyager stores successful procedures (positive examples for reuse). Together they form complementary memory systems: a "do this" library and a "don't do this" memory.	topic:reflection,topic:skill-learning,topic:voyager,paper:reflexion,paper:voyager,level:intermediate,type:comparison,source:research-summary
