ID	Front	Back	Tags
LOR026	What is the relationship between rank and forgetting in LoRA?	Higher ranks cause more forgetting because the adapter has more capacity to override base representations. Rank r=64 forgets 2-3x more than r=16 on general benchmarks.	topic:lora,level:intermediate,type:tradeoff,source:research-summary
LOR027	What is localized forgetting in LoRA?	LoRA tends to forget capabilities that share parameter space with the target task. Fine-tuning for code degrades math more than language tasks because code and math share reasoning circuits.	topic:lora,level:advanced,type:definition,source:research-summary
LOR028	What is the key data mixing ratio insight for LoRA catastrophic forgetting prevention?	In-domain tasks: 10-20% general data suffices. Distant domains (e.g., specialized medical): 30-40% general data needed to maintain base capabilities.	topic:lora,topic:fine-tuning,level:intermediate,type:tradeoff,source:practitioner
LOR029	What is the formula for forgetting quantification per capability?	Forgetting_c = (Score_base(c) - Score_adapted(c)) / Score_base(c). Total_Forgetting = sum(w_c * max(0, Forgetting_c)) — only count regressions.	topic:lora,level:advanced,type:formula,source:research-summary
LOR030	What is the QLoRA memory budget for a 65B model?	Base model: ~36GB (NF4 + double quant). LoRA adapters (r=64): ~300MB. Optimizer states: ~600MB. Activations: ~2GB. Total: ~39GB — fits on single 48GB A100.	topic:lora,level:intermediate,type:definition,source:research-summary
LOR031	What are paged optimizers in QLoRA?	Adam optimizer states allocated via NVIDIA unified memory. When GPU memory pressure occurs, pages automatically evict to CPU RAM and page back on demand (~100us per page fault).	topic:lora,level:advanced,type:definition,source:research-summary
LOR032	How does quantization noise propagate in QLoRA gradients?	Quantized base model adds noise epsilon ~ O(2^-4) to forward activations. B-matrix receives slightly noisier gradients than A because activations x contain quantization noise. QLoRA needs 10-20% more steps to converge.	topic:lora,level:advanced,type:why,source:research-summary
LOR033	What is the LoRA training cost for a 7B model vs full fine-tuning?	LoRA r=16: ~$4/adapter (8 GPU-hours). Full FT 7B: ~$600/model (200 GPU-hours). A 150x cost reduction.	topic:lora,level:beginner,type:comparison,source:research-summary
LOR034	What is the cost comparison for enterprise-scale serving: LoRA vs full models?	500 LoRA adapters: ~$41K/month total. 500 full fine-tuned models equivalent: ~$7.8M/month. LoRA provides ~190x cost reduction at serving scale.	topic:lora,level:intermediate,type:comparison,source:research-summary
LOR035	What is the minimum viable dataset size for LoRA style/tone adaptation?	500-1K samples sufficient for style transfer (simple surface-level pattern). For complex reasoning: 50K-200K samples needed.	topic:lora,topic:fine-tuning,level:intermediate,type:tradeoff,source:research-summary
LOR036	What is the quality-quantity scaling law for LoRA?	Quality(n, q) ~ a * log(n * q^c) + b, where c ~ 2-3. Quality has superlinear effect: 1K high-quality samples often outperform 10K noisy samples.	topic:lora,topic:fine-tuning,level:advanced,type:formula,source:research-summary
LOR037	Why is LoRA more token-efficient than full fine-tuning?	The low-rank constraint acts as a regularizer. Where full FT might need 1M tokens to avoid overfitting, LoRA at r=16 achieves comparable quality at 100K-300K tokens due to fewer effective degrees of freedom.	topic:lora,level:intermediate,type:why,source:research-summary
LOR038	What is the Eckart-Young-Mirsky theorem's relevance to LoRA?	It guarantees that the truncated SVD (rank-r approximation) is the best rank-r approximation in Frobenius norm. The quality phase transition occurs at the spectral gap in singular values.	topic:lora,level:advanced,type:formula,source:research-summary
LOR039	How does AdaLoRA allocate rank budget across layers?	r_layer = total_budget * (||S_layer||_1 / sum_l ||S_l||_1), where S is the importance score from SVD. Middle layers (complex reasoning) typically get 2-3x more rank than early/late layers.	topic:lora,level:advanced,type:formula,source:research-summary
LOR040	What is the most insidious failure mode in production LoRA deployments?	Overfit adapter: good training metrics but repetitive, narrow responses in production. Detection: track distinct n-gram diversity across 1000 responses; alert if ratio drops below 0.65.	topic:lora,level:intermediate,type:tradeoff,source:practitioner
LOR041	What is the adapter cache hit rate threshold for multi-tenant serving?	Alert when cache hit rate drops below 70%. Indicates too many adapters competing for GPU memory causing constant loading/eviction (thrashing).	topic:lora,level:intermediate,type:definition,source:practitioner
LOR042	What is the circuit breaker pattern for LoRA adapter quality?	Track per-adapter metrics on a rolling window. If any metric crosses threshold for >5 minutes, automatically route traffic to base model (adapter disabled) and alert on-call.	topic:lora,level:intermediate,type:algorithm,source:practitioner
LOR043	What is blue-green adapter deployment?	Load new adapter version alongside old, route 5% canary traffic, compare quality metrics, then atomically switch routing table. Rollback is instant since both versions remain loaded.	topic:lora,level:intermediate,type:algorithm,source:practitioner
LOR044	How do you detect adapter interference between composed adapters?	Compute per-parameter sign agreement rate. If agreement < 60% on any layer, use runtime routing for that layer instead of merging. Also: cosine similarity of task vectors > 0.3 indicates potential interference.	topic:lora,topic:model-merging,level:advanced,type:algorithm,source:research-summary
LOR045	What is the adapter lifecycle management strategy to prevent unbounded growth?	Track per-adapter usage, quality (A/B win-rate vs base), and age. Archive adapters below usage threshold for >30 days. Retire adapters that no longer beat base model. Cap total adapter memory at 2x base model size.	topic:lora,level:intermediate,type:algorithm,source:practitioner
LOR046	What should the ratio of adapter norm to base weight norm NOT exceed?	||BA||/||W|| should not exceed 0.1. If it does, the adapter is dominating the base model and quality will degrade. Indicates learning rate is too high.	topic:lora,level:advanced,type:tradeoff,source:practitioner
LOR047	Compare merge-then-quantize vs dynamic-LoRA-on-quantized-base.	Merge-then-quantize: distributes error evenly, better for small adapters (r=16). Dynamic-on-quantized: preserves adapter precision but base error propagates, better for large adapters (r=64).	topic:lora,level:advanced,type:comparison,source:research-summary
LOR048	What is the key insight framing LoRA as more than a training technique?	LoRA adapters should be treated as microservices in the model serving layer — each with its own lifecycle, versioning, and performance contract — not just training artifacts to be merged and forgotten.	topic:lora,level:intermediate,type:why,source:practitioner
LOR049	What is the LoRA+ gradient magnitude insight?	Gradient magnitudes for A and B differ by a factor of r. Setting eta_A = eta_B / r corrects this imbalance. This achieves convergence in half the steps without additional parameters.	topic:lora,level:advanced,type:formula,source:research-summary
LOR050	What is the two-tier adapter system for multilingual serving?	First tier: language base adapters (linguistic competency). Second tier: cultural overlay adapters (tone and contextual appropriateness for specific regions, e.g., English-US vs English-India).	topic:lora,level:intermediate,type:algorithm,source:research-summary
LOR051	How do you bootstrap low-resource language adapters?	Initialize from closest high-resource language adapter, then fine-tune on limited native data. Reduces data requirements from 100K to ~10K samples for acceptable quality via cross-lingual transfer.	topic:lora,topic:fine-tuning,level:intermediate,type:algorithm,source:research-summary
LOR052	What is the key training instability specific to LoRA vs full FT?	LoRA is more sensitive to learning rate because the low-rank constraint means small parameter changes have outsized effect on outputs. Requires LR warmup of 5-10% of steps and gradient clipping at 1.0.	topic:lora,level:intermediate,type:tradeoff,source:practitioner
LOR053	What is the "LoRA Learns Less and Forgets Less" Pareto implication for practitioners?	You must track the Pareto frontier (new capability vs retention), not just one axis. LoRA reduces forgetting proportional to rank but also reduces learning — there is no free lunch.	topic:lora,level:intermediate,type:tradeoff,source:research-summary
LOR054	What is segmented matrix multiplication in S-LoRA?	Grouping tokens by adapter and computing all BA products in one CUDA kernel with segment pointers. This avoids per-adapter kernel launches and achieves <4% overhead at batch size 64+.	topic:lora,level:advanced,type:algorithm,source:research-summary
LOR055	What is the forgetting onset pattern specific to LoRA?	Forgetting typically occurs after epoch 3-5 for most configurations. It is often not monotonic but can appear suddenly. Track per-capability scores at every checkpoint.	topic:lora,level:intermediate,type:definition,source:research-summary
