ID	Front	Back	Tags
PD030	Compare SFT, Offline KD, RL, and OPD on distribution matching.	SFT and Offline KD train on teacher distribution (mismatch at deployment). RL and OPD both train on student distribution (matched). OPD adds dense supervision that RL lacks.	topic:opd,topic:distillation,level:intermediate,type:comparison,source:research-summary
PD031	What causes OPD instability?	When teacher and student distributions are far apart, the KL objective has high variance because the student generates outputs the teacher considers very unlikely.	topic:opd,level:advanced,type:tradeoff,source:research-summary
PD032	What is Off-Policy Evaluation (OPE)?	A method to answer "Would this alternative policy work?" using only historical interaction logs, without deploying the new policy. The cheapest but most limited offline approach.	topic:opd,level:beginner,type:definition,source:research-summary
PD033	What is the support deficiency problem in offline policy learning?	If the logging policy never explored an action, no offline method can reliably evaluate that action. Historical data must contain sufficient evidence for the target policy's action space.	topic:opd,level:intermediate,type:definition,source:research-summary
PD034	What is Conservative Q-Learning (CQL)?	An offline RL method that penalizes out-of-distribution actions to prevent extrapolation error. It ensures the learned policy stays close to actions seen in historical data.	topic:opd,level:intermediate,type:definition,source:research-summary
PD035	What is the offline-to-online policy learning spectrum?	A continuum from OPE (cheapest, most limited) through offline policy learning, offline RL, and world-model RL to MT-OPD online (most expensive, most flexible).	topic:opd,topic:mt-opd,level:intermediate,type:comparison,source:research-summary
PD036	Why does offline policy learning naturally lead to online approaches like MT-OPD?	Because when historical data doesn't cover an action (support deficiency), no offline method can reliably evaluate it. Online approaches become necessary when live experimentation is affordable.	topic:opd,topic:mt-opd,level:advanced,type:why,source:research-summary
PD037	What is the decision tree for choosing a merging strategy when teachers are the same architecture and same base?	If tasks are similar/complementary: Model Soups / TIES (cheapest). If tasks are different: Mixed-dataset SFT (retrain on combined data).	topic:model-merging,level:intermediate,type:algorithm,source:research-summary
PD038	What is the decision tree when teachers are different architectures?	If you can afford Nx inference during training: MT-OPD. If not: MoE/retrieval-augmented routing. If you need continual updates: MT-OPD. If one-time: Mixed-dataset SFT.	topic:model-merging,topic:mt-opd,level:intermediate,type:algorithm,source:research-summary
PD039	What is the reasoning style averaging risk in MT-OPD?	When teachers use incompatible reasoning approaches (step-by-step, implicit, tree-search), merging produces a blurry mix. Mitigation: style-specific routing that doesn't mix incompatible methods.	topic:mt-opd,level:advanced,type:tradeoff,source:research-summary
PD040	What is the safety inconsistency risk in MT-OPD?	Different teachers encode different refusal styles, alignment policies, and tool permissions. The student inherits fuzzy safety behavior. Mitigation: unified safety constitution applied post-merge.	topic:mt-opd,level:advanced,type:tradeoff,source:research-summary
PD041	What is reward hacking in MT-OPD?	The student optimizes for teacher preference rather than actual task quality. Mitigation: diverse reward signals and held-out evaluation sets.	topic:mt-opd,level:advanced,type:tradeoff,source:research-summary
PD042	What is the key insight for Search/Ads offline policy learning?	The hard research problem is not "which algorithm?" but "can we build a sufficiently faithful counterfactual model of user/market response?" This is why world models matter more than policy optimizers.	topic:opd,level:advanced,type:why,source:practitioner
PD043	What is the killer insight comparing weight merging and MT-OPD?	Weight merging asks "how do I average these parameters?" MT-OPD asks "how do I learn the best behavior from all teachers?" The second question crosses architectures, resolves conflicts through routing, and supports continual integration.	topic:mt-opd,topic:model-merging,level:intermediate,type:comparison,source:research-summary
PD044	What is uncertainty-weighted distillation?	Weighting teacher influence by their confidence/calibration and ignoring teachers on out-of-domain inputs. Part of the adaptive policy composition paradigm.	topic:mt-opd,level:advanced,type:definition,source:research-summary
PD045	What is continual replay in adaptive policy composition?	Periodically replaying previously distilled skills during training to prevent catastrophic forgetting as new teachers are added.	topic:mt-opd,level:advanced,type:definition,source:research-summary
PD046	What was the key transition from Stage 1 (Model Soups) to Stage 2 (Task Arithmetic)?	Weight merging became composable — you could add "coding ability" and subtract "verbosity" using arithmetic on task vectors, rather than just averaging checkpoints.	topic:model-merging,level:intermediate,type:comparison,source:research-summary
PD047	What was AlphaGo-to-AlphaZero's relationship to policy distillation?	It was an explicit policy distillation pipeline: stronger policy learned via self-play, then distilled into a simpler model, then trained again. This is the heritage of modern MT-OPD approaches.	topic:distillation,level:intermediate,type:paper,source:research-summary
PD048	What is the dominant failure mode of MT-OPD in practice?	Not catastrophic forgetting but policy collapse: the student converges to the most-sampled teacher and minority skills vanish.	topic:mt-opd,level:advanced,type:tradeoff,source:practitioner
PD049	What is the practitioner recommendation order for model merging evaluation?	Try in order: Mixed-SFT (strongest baseline) then TIES/DARE (training-free) then Multi-task SFT from best merged checkpoint.	topic:model-merging,level:intermediate,type:algorithm,source:practitioner
PD050	How does OPD apply to behavior preservation after domain adaptation?	The pre-adaptation model acts as teacher on the post-adaptation student's own outputs, recovering capabilities lost during domain mid-training.	topic:opd,level:advanced,type:algorithm,source:practitioner
PD051	What is the OPD one-sentence mental model?	Let the student make its own mistakes, then have the teacher provide dense, step-level guidance on the student's actual behavior.	topic:opd,level:beginner,type:definition,source:practitioner
PD052	What is the connection between offline policy learning and search log bias?	Search logs are severely biased by the current ranker (position bias). The support problem makes standard IPS methods fail when the logging policy doesn't explore the action space.	topic:opd,level:advanced,type:tradeoff,source:practitioner
PD053	What is MOReL?	Model-Based Offline Reinforcement Learning — learns a pessimistic MDP from offline data to avoid overestimating the value of unseen state-action pairs.	topic:opd,level:advanced,type:definition,source:research-summary
PD054	What did Zhang et al. (2026) contribute to OPD efficiency?	Fast and Effective On-Policy Distillation from Reasoning Prefixes — reduces OPD cost by focusing teacher guidance on reasoning prefixes only, rather than full outputs.	topic:opd,level:advanced,type:paper,source:research-summary
PD055	What did Jang et al. (2026) contribute to OPD stability?	Stable On-Policy Distillation through Adaptive Target Reformulation — addresses OPD instability when teacher/student distributions diverge by adaptively reformulating targets.	topic:opd,level:advanced,type:paper,source:research-summary
