ID	Front	Back	Tags
RLM011	What is the optimal GRPO group size G and what happens at extremes?	Sweet spot is G=16-64. G too small (<4): high variance advantage estimates destabilize training. G too large (>128): excessive compute with minimal variance reduction (scales as 1/G). For sparse-reward tasks, larger G ensures at least some positive-reward samples per group.	topic:reasoning,paper:deepseek-r1,level:advanced,type:tradeoff,source:research-summary
RLM012	What is the DeepSeek-R1 training pipeline?	Four stages: 1) Cold-start SFT on curated reasoning traces (teaches format). 2) GRPO RL training with rule-based rewards (emergent reasoning capability). 3) Rejection sampling SFT (stabilize by filtering for correct+high-quality traces). 4) Distillation to smaller models via SFT on R1 traces.	topic:reasoning,paper:deepseek-r1,level:intermediate,type:algorithm,source:research-summary
RLM013	Why does DeepSeek-R1 use rule-based rewards instead of a learned reward model?	Learned reward models can be gamed (reward hacking), especially during extended RL training. Rule-based rewards (math correctness checker, code tests, format validation) are unhackable - they measure ground truth directly. Only possible for verifiable domains; open-ended reasoning still needs learned rewards.	topic:reasoning,paper:deepseek-r1,level:intermediate,type:why,source:research-summary
RLM014	How does test-time compute scaling relate to model size scaling?	They are complementary axes. A smaller model with more test-time compute can match a larger model on hard problems. But easy problems get no benefit from extra test-time compute. Optimal allocation depends on problem difficulty - disproportionately allocate to hard problems.	topic:reasoning,level:intermediate,type:comparison,source:research-summary
RLM015	What is the formal framework for optimal test-time compute allocation?	max A(N,L) subject to N*L <= C. A(N,L) = P(majority correct) for self-consistency. p(L) is concave in L (diminishing returns from longer reasoning). If p(L)>0.5: allocate to breadth. If p(L)<0.5: allocate to depth first. If p(L)<<0.5 regardless of L: escalate to larger model.	topic:reasoning,level:advanced,type:formula,source:research-summary
RLM016	What is the STaR (Self-Taught Reasoner) bootstrapping approach?	Iterative self-improvement: 1) Generate rationales for training problems. 2) Keep only rationales leading to correct answers. 3) Fine-tune on correct rationales. 4) Repeat. Key mechanism: "rationalization" - provide correct answer for failed problems and ask model to generate rationale, preventing dataset shrinkage.	topic:reasoning,paper:star,level:intermediate,type:algorithm,source:research-summary
RLM017	How do you serve a reasoning model in production with acceptable latency?	Key strategies: 1) Stream reasoning tokens to user (show "thinking"). 2) KV-cache optimization for long sequences (paged attention, prefix caching). 3) Token budget caps (e.g., 4096 max). 4) Difficulty routing - 70-80% of queries skip reasoning entirely. 5) Early stopping on repetition/convergence.	topic:reasoning,level:intermediate,type:algorithm,source:practitioner
RLM018	What is the KV-cache pressure for reasoning models specifically?	For 70B model (80 layers, 64 heads, 128 dim, fp16): 2.62 MB/token. A 2048-token reasoning chain = 5.4GB per request. At 100 concurrent reasoning requests = 540GB KV-cache alone - exceeding 8xH100 (640GB minus 140GB model weights).	topic:reasoning,topic:transformers,level:advanced,type:formula,source:research-summary
RLM019	When should you NOT use a reasoning model?	Skip reasoning for: factual retrieval (model knows or doesn't), simple classification (single pass suffices), creative writing (CoT makes outputs mechanical), high-throughput batch tasks. Apply the EV test: EV(reasoning) = P(reason_correct)*value - cost. If P(fast_correct)>0.95, reasoning rarely justifies 10-100x cost.	topic:reasoning,level:intermediate,type:tradeoff,source:practitioner
RLM020	What is the cost structure comparison between fast and reasoning models?	Fast model (Haiku/GPT-4o-mini): ~$0.25/M input, $1/M output. Reasoning model (o1/Claude thinking): ~$15/M input, $60/M output + 10-100x more output tokens. Per-query cost ratio: reasoning is 100-1000x more expensive.	topic:reasoning,level:beginner,type:comparison,source:practitioner
RLM021	How do you build a difficulty classifier for routing without ground-truth labels?	Proxy signals: 1) Self-consistency agreement (k=3 quick paths; high disagreement = hard). 2) Perplexity of initial reasoning steps. 3) Problem length/structural complexity features. Train router on historical data where difficulty = whether fast model succeeded.	topic:reasoning,level:intermediate,type:algorithm,source:practitioner
RLM022	What is the monthly cost breakdown for adaptive routing vs uniform reasoning at 1M queries?	With routing: 80% no-reasoning ($0.001/q)=$800 + 15% light ($0.01)=$1,500 + 4% medium ($0.05)=$2,000 + 1% heavy ($0.50)=$5,000 = $9,300 total. Without routing: all queries heavy = $500,000. Routing saves 98% of cost.	topic:reasoning,level:intermediate,type:formula,source:practitioner
RLM023	How do key differences between DeepSeek-R1 and OpenAI o1 compare?	R1: GRPO, rule-based rewards, open weights (671B MoE), published cold-start SFT and distillation recipe. o1: likely PPO variant, learned reward model, closed weights (GPT-4 family), undisclosed details. R1 proved simple rewards suffice for verifiable domains.	topic:reasoning,paper:deepseek-r1,level:intermediate,type:comparison,source:research-summary
RLM024	What are the PRM training data requirements from Lightman et al.?	75K math solutions annotated with per-step correctness labels (~800K step labels total). PRM architecture adds a scalar head after each step token, trained with binary cross-entropy. Step boundaries defined by sentence-ending punctuation or explicit markers. Expensive but produces powerful verifiers.	topic:reasoning,paper:lets-verify-step-by-step,level:advanced,type:paper,source:research-summary
RLM025	How does PRM-guided search compare to naive self-consistency in sample efficiency?	PRM-guided tree search achieves 3-5x higher effective sample efficiency than naive self-consistency. Instead of independent samples, PRM prunes low-scoring branches early, avoiding wasting tokens on unpromising paths. Achieves accuracy between breadth-only and depth-only at lower total compute.	topic:reasoning,level:advanced,type:comparison,source:research-summary
RLM026	What is the "verify-then-escalate" pattern for handling router misclassifications?	After fast-model generates output, run a lightweight confidence check (output probability, self-consistency k=2). If confidence is below threshold, automatically escalate to next reasoning tier. Catches misclassified hard queries with minimal additional cost.	topic:reasoning,level:intermediate,type:algorithm,source:practitioner
RLM027	Why is GSM8K no longer a reliable benchmark for reasoning capability?	GSM8K is nearly saturated (>95%) and likely contaminated in training data. Evidence: models solve problems with unusually few reasoning tokens, performance drops on rephrased versions with identical math, simple perturbations (changing numbers) cause disproportionate accuracy drops.	topic:reasoning,level:intermediate,type:why,source:research-summary
RLM028	What evaluation dimensions beyond final-answer accuracy should be measured for reasoning?	Step correctness (PRM score), logical coherence (human rating), reasoning efficiency (tokens per correct solution), error localization (position of first error), diversity (distinct strategies per problem), faithfulness (correlation between trace and model internals).	topic:reasoning,level:intermediate,type:definition,source:research-summary
RLM029	What is the memory savings of GRPO vs PPO for a 67B model?	PPO: Policy (134GB) + Critic (134GB) + Optimizer_policy (268GB) + Optimizer_critic (268GB) = 804GB. GRPO: Policy (134GB) + Optimizer (268GB) + reusable generation buffer = ~402GB. Savings: ~50%, enabling larger models on same hardware.	topic:reasoning,paper:deepseek-r1,level:advanced,type:formula,source:research-summary
RLM030	What are the three failure conditions where GRPO underperforms PPO?	1) Unverifiable/noisy learned rewards - group normalization amplifies noise. 2) Extremely sparse rewards - if G=64 and only 1% correct, most groups have zero positive examples producing degenerate gradients. 3) Multi-objective settings - group normalization treats all dimensions equally, preventing Pareto-optimal solutions.	topic:reasoning,paper:deepseek-r1,level:advanced,type:tradeoff,source:research-summary
RLM031	What is budget forcing / early exit in reasoning models?	Set maximum reasoning tokens to bound worst-case latency and cost. Detect convergence signals: repetition loops (n-gram overlap >60%), PRM scores stop improving for N steps, diminishing edit distance between iterations. Force conclusion with best partial answer when budget exhausted.	topic:reasoning,level:intermediate,type:algorithm,source:practitioner
RLM032	What is the practical two-phase protocol for optimal test-time compute?	Phase 1: Estimate p(L) with a quick probe (k=3 samples at moderate depth). Phase 2: If p>0.5, allocate remaining budget to breadth. If p<0.5, allocate to depth. If p<<0.2, give up (use cached answer or escalate to larger model/human).	topic:reasoning,level:advanced,type:algorithm,source:research-summary
RLM033	What is prefix caching and how much does it save for reasoning workloads?	Reasoning requests sharing the same system prompt/few-shot examples share KV-cache for the common prefix. For 500-token prefix shared across 100 requests: saves 500 * 2.62MB * 99 = ~130GB of KV-cache memory.	topic:reasoning,topic:transformers,level:intermediate,type:algorithm,source:practitioner
RLM034	What is the TTFAT metric and why does it matter for reasoning models?	Time-To-First-Answer-Token: how long until the useful response begins (after reasoning completes). For 2000-token reasoning chain at 50 tok/s, TTFAT = 40s. Critical UX metric distinct from standard TTFT. Mitigations: streaming thinking tokens, speculative decoding for reasoning, early exit.	topic:reasoning,level:intermediate,type:definition,source:practitioner
RLM035	How does the quality filtering for reasoning training data work?	Not all correct solutions are good training data. Filter criteria: 1) Correctness (necessary). 2) PRM score >0.8 at all steps (coherence). 3) Minimal length (prefer concise reasoning). 4) Diversity (deduplicate near-identical strategies). 5) No shortcutting (genuine reasoning, not pattern matching).	topic:reasoning,level:intermediate,type:algorithm,source:research-summary
RLM036	What is the cold-start SFT problem in reasoning model training?	Pure RL from base model (skipping cold-start SFT) takes 3-4x longer and produces less stable training. Cold-start SFT teaches reasoning STRUCTURE (thinking tags, step-by-step format) on thousands of curated traces. RL then teaches reasoning CAPABILITY. Structure before capability.	topic:reasoning,paper:deepseek-r1,level:intermediate,type:why,source:research-summary
RLM037	How do you detect memorized benchmark solutions vs genuine reasoning?	1) Test on novel problems with identical structure but different numbers/names. 2) Introduce controlled perturbations and check for disproportionate accuracy drops. 3) Evaluate on held-out benchmarks never seen in training. 4) Analyze traces for pattern matching vs genuine step derivation.	topic:reasoning,level:intermediate,type:algorithm,source:research-summary
RLM038	What is the anti-pattern of reasoning on RAG queries?	Models with extended thinking will "reason" about information directly stated in retrieved context, wasting tokens. Solution: add a "direct extraction" path for RAG queries with high-confidence context matches. Only escalate to reasoning when context is ambiguous or insufficient.	topic:reasoning,level:intermediate,type:tradeoff,source:practitioner
RLM039	What is speculative eviction for KV-cache in reasoning models?	Evict KV-cache entries for reasoning tokens the model has "moved past." Reasoning models exhibit strong locality - recent steps attend mostly to last 256-512 tokens. Evicted entries can be recomputed on-demand if attention revisits them (rare in practice).	topic:reasoning,topic:transformers,level:advanced,type:algorithm,source:practitioner
RLM040	What are the 5 production observability metrics specific to reasoning models?	1) Reasoning tokens/query p95 (>5000 = runaway). 2) Time-to-first-answer-token (>30s p95). 3) KV-cache utilization (>85%). 4) Reasoning loop detection (>60% n-gram overlap). 5) Cost per correct answer (>2x baseline = review routing thresholds).	topic:reasoning,level:intermediate,type:definition,source:practitioner
RLM041	What distinguishes Staff-level from Principal-level understanding of reasoning costs?	Staff: "Reasoning models are too expensive for production." Principal: "With adaptive routing, only 10-20% of queries hit the reasoning model; blended cost is 3-5x base, not 100x." The insight is that routing transforms prohibitive per-query cost into manageable blended cost.	topic:reasoning,level:advanced,type:comparison,source:practitioner
RLM042	How does the interaction between process vs outcome supervision and RL algorithm choice work?	Havrilla et al. showed PPO benefits more from process rewards (step-level PRM supervision), while simpler algorithms like expert iteration work well with outcome rewards alone. The optimal combination depends on annotation budget and algorithm complexity tolerance.	topic:reasoning,level:advanced,type:tradeoff,source:research-summary
