ID	Front	Back	Tags
NR011	How does chain-of-thought help and fail for mathematical reasoning?	CoT decomposes N-step problems into N single-step problems, each within model capability. GSM8K: 18% to 57% with CoT on PaLM-540B. But each step has error probability that compounds: 5 steps at 95% each = 77% end-to-end. CoT cannot fix when individual operations exceed model capability.	topic:numerical-repr,topic:reasoning,paper:chain-of-thought,level:intermediate,type:tradeoff,source:research-summary
NR012	What is the error compounding formula for multi-step chain-of-thought?	If each step has accuracy p, then N-step chain accuracy = p^N. At p=0.95: 1 step=95%, 3 steps=86%, 5 steps=77%, 8 steps=66%. This motivates tool augmentation for execution steps and verifiers for each intermediate step.	topic:numerical-repr,topic:reasoning,level:intermediate,type:formula,source:research-summary
NR013	How does Toolformer learn when to invoke a calculator?	Self-supervised: 1) Generate candidate API calls at each position. 2) Execute calls, compare perplexity with/without results. 3) Keep calls that reduce perplexity on continuation. 4) Fine-tune model on text with API annotations. Learned threshold: invoke for operands >2-3 digits or chained operations.	topic:numerical-repr,paper:toolformer,level:intermediate,type:algorithm,source:research-summary
NR014	What is the latency-accuracy tradeoff of calculator routing strategies?	Always-route: ~99% accuracy but 200-500ms per expression (1-2.5s for 5 calculations). Selective routing (>2 digits): ~95% accuracy with ~30% of latency cost. Rule-based fallback (always route >99) adds 15% accuracy over pure learned routing.	topic:numerical-repr,level:intermediate,type:tradeoff,source:practitioner
NR015	What are the four error types in LLM mathematical failures (GSM8K analysis)?	Arithmetic execution (~40%): correct setup, wrong computation. Reasoning step omission (~25%): skips intermediate step. Problem misinterpretation (~15%): misreads question. Hallucinated operations (~12%): invents illogical step. Rounding/precision (~8%).	topic:numerical-repr,level:intermediate,type:definition,source:research-summary
NR016	Why do verifiers outperform majority voting for mathematical reasoning?	Majority voting assumes errors are random, but arithmetic errors are systematic (model consistently fails certain operation types). A verifier identifies the specific failing step, rejects that solution, and accepts a different attempt. Catches systematic errors voting cannot.	topic:numerical-repr,level:intermediate,type:why,source:research-summary
NR017	How do humans vs LLMs represent numbers internally?	Humans: analog magnitude representation ("number line") with logarithmic spacing (Weber-Fechner law) enabling inherent estimation. LLMs: discrete tokens with no inherent ordering. "100" and "101" are as semantically distant as "cat" and "dog" at token level. LLMs show sharp accuracy cliffs vs human graceful degradation.	topic:numerical-repr,level:intermediate,type:comparison,source:research-summary
NR018	What is the "9.11 vs 9.9" failure and what does it reveal?	LLMs often answer that 9.11 > 9.9 because "9.11" has strong textual associations (date, version number) that override numerical comparison. Reveals that LLM number processing relies on pattern matching from contexts, not genuine numerical understanding.	topic:numerical-repr,level:beginner,type:why,source:practitioner
NR019	What are the digit-level tokenization schemes and their tradeoffs?	Standard BPE: efficient but destroys position. Per-digit ["1","2","3"]: preserves position but 3-5x longer. Reversed digits: aligned carry direction but unnatural. Digit+position ["1@4","2@3"]: explicit position but large vocab. Scientific ["1.2345","e4"]: separates magnitude.	topic:numerical-repr,level:advanced,type:comparison,source:research-summary
NR020	Why does reversed digit ordering improve addition accuracy?	Reversed (least-significant first) improves accuracy 5-10% because carry propagation flows left-to-right through the sequence, matching the autoregressive generation direction. The model generates the units digit first, then tens (with carry info available), then hundreds, etc.	topic:numerical-repr,level:advanced,type:why,source:research-summary
NR021	What is the production architecture for guaranteeing numerical correctness?	LLM handles NLU (parsing question, identifying computation needed, interpreting results). Deterministic systems handle computation (arithmetic, code execution). Pipeline: Extract intent -> Generate code/formula -> Sandbox execute -> Interpret result -> Validate against constraints.	topic:numerical-repr,level:intermediate,type:algorithm,source:practitioner
NR022	What failure modes remain even with tool augmentation?	1) Problem misinterpretation (wrong formula/code generated). 2) Edge cases in code (off-by-one, overflow, float precision). 3) Unit mismatches (dollars vs euros). 4) Missing domain context the code doesn't encode. Tool augmentation fixes execution errors but not comprehension errors.	topic:numerical-repr,level:intermediate,type:tradeoff,source:practitioner
NR023	What does "Faith and Fate" (Dziri et al.) prove about transformers?	Proved that transformers fundamentally struggle with multi-step compositional reasoning including arithmetic chains. Errors compound exponentially with depth. This is an architectural limitation, not a data or scale problem - more parameters or data cannot overcome it for arbitrary-length computation.	topic:numerical-repr,level:advanced,type:paper,source:research-summary
NR024	How does relative position encoding enable arithmetic length generalization?	Standard absolute positions tie the model to specific sequence positions. Relative encodings (ALiBi, RoPE with length scaling) preserve digit-to-digit relationships, allowing addition circuits learned on 5-digit numbers to transfer to 10-20+ digit numbers by reusing carry circuits across positions.	topic:numerical-repr,level:advanced,type:algorithm,source:research-summary
NR025	What is the empirical distribution of numbers in BPE tokenizers like GPT-2?	Numbers 0-99: ~85% single tokens (memorized). Numbers 100-999: ~60% single, rest split as [X][Y]. Numbers 1000-9999: ~5% single, ~70% as [XX][YY], ~25% as [X][YYY]. Numbers 10000+: highly inconsistent splits. This inconsistency prevents learning positional arithmetic rules.	topic:numerical-repr,paper:bpe-tokenization,level:intermediate,type:definition,source:research-summary
NR026	What is the xVal linearity property and why does it matter?	embed(2x) = 2 * embed(x) - multiplicative relationships are preserved by construction. This means magnitude is encoded in the embedding norm: ||embed(x)|| proportional to |x|. Numbers never seen in training still get meaningful representations via interpolation. Cannot be retrofitted to pretrained models.	topic:numerical-repr,paper:xval,level:advanced,type:formula,source:research-summary
NR027	How would you design a pretraining curriculum to maximize numerical reasoning?	Augment training data with: uniform digit-length coverage (1-digit through 10-digit equally), negative/decimal/scientific notation uniformly, explicit "number line" examples for relative magnitude, in-context arithmetic examples across all magnitudes. Natural text alone creates biased numerical representations.	topic:numerical-repr,level:intermediate,type:algorithm,source:research-summary
NR028	What is the MATH benchmark difficulty hierarchy and where do models fail?	Algebra (variable manipulation): 45% accuracy. Number theory (modular arithmetic): 25%. Counting/probability: 20%. Geometry (coordinate computation): 15%. Problems requiring exact multi-step calculation remain hard because each step has independent error probability that compounds.	topic:numerical-repr,level:intermediate,type:definition,source:research-summary
NR029	Why isn't more training data the solution to arithmetic failures?	Jelassi et al. proved transformers fail to generalize to operand lengths not seen in training regardless of data volume. The model memorizes digit patterns for trained lengths but cannot extrapolate the underlying algorithm. This is a fundamental depth limitation of finite-depth transformers on sequential computation.	topic:numerical-repr,level:advanced,type:why,source:research-summary
NR030	What is the scratchpad training technique for improving arithmetic?	Train models to write intermediate computation steps (partial sums, carries) before the final answer. Converts depth requirement (layers for carry propagation) into sequence length (tokens for intermediate steps). Effectively externalizes the carry algorithm into generated text.	topic:numerical-repr,level:intermediate,type:algorithm,source:research-summary
NR031	What is the code interpreter advantage over a simple calculator API?	Code interpreter handles: variable dependencies, conditional logic, iterative computation, and library functions (statistics, linear algebra). Calculator API only handles single expressions. Tradeoff: 200-500ms sandbox startup vs 5ms calculator. Code interpreter is strictly more powerful.	topic:numerical-repr,level:intermediate,type:comparison,source:practitioner
NR032	How would you test whether an LLM "understands" numbers vs merely pattern-matching?	Test: 1) Out-of-distribution numbers (magnitudes not in training). 2) Length extrapolation (longer operands). 3) Format transfer ("twelve" vs "12"). 4) Magnitude comparison near boundaries. 5) Compositional chains. Key: smooth degradation = partial understanding; sharp cliff = memorization.	topic:numerical-repr,level:intermediate,type:algorithm,source:research-summary
NR033	What does digit-level tokenization achieve for small transformers on addition?	Lee et al. showed accuracy improvement from 60% to 95% on 5-digit addition when using per-digit tokenization instead of BPE. Gives model consistent positional access to each digit, enabling learned carry propagation. Cost: 3-5x sequence length increase for numbers.	topic:numerical-repr,level:intermediate,type:paper,source:research-summary
NR034	Why is digit-level tokenization impractical for general-purpose LLMs?	Most LLM usage is language (95% of tokens are words). Digit-level tokenization wastes context window and increases cost quadratically for the language portion. Pragmatic solution: standard BPE for language + tool use for math, or digit-level only in specialized math models.	topic:numerical-repr,level:intermediate,type:tradeoff,source:research-summary
NR035	What systematic biases does Zipf's law create in LLM number generation?	Round number preference (model generates round numbers when uncertain). Small number accuracy (arithmetic on <100 works, >1000 fails). Year/date artifacts ("1984" rich embedding, "1847" sparse). Dollar amount patterns (hallucinates prices ending in .99). Model cannot be trusted outside "comfort zone" of 1-10,000.	topic:numerical-repr,level:intermediate,type:definition,source:research-summary
NR036	What is the carry-lookahead analogy for transformer addition?	Like hardware carry-lookahead adders that compute group-generate and group-propagate signals in parallel, transformers can theoretically implement O(log N) carry propagation using multiple layers. But this requires the model to learn this complex algorithm, and practical models don't reliably discover it.	topic:numerical-repr,level:advanced,type:algorithm,source:research-summary
NR037	What production metric indicates the routing classifier is the real accuracy bottleneck?	Track the routing classifier's false negative rate: how often it fails to invoke the calculator when it should. This single metric captures the gap between potential accuracy (with perfect routing) and actual accuracy. Focus optimization here rather than on model arithmetic capability.	topic:numerical-repr,level:intermediate,type:definition,source:practitioner
NR038	How do you handle floating-point awareness in LLM numerical systems?	Standard LLMs have no concept of IEEE 754 precision - they generate "0.1 + 0.2 = 0.3" (mathematically correct but wrong in float). For scientific computing, encoding must distinguish between mathematical reals, float32 (7 digits), and float64 (15 digits). Route to appropriate precision tools.	topic:numerical-repr,level:advanced,type:tradeoff,source:practitioner
NR039	What is the dual-path verification pattern for numerical outputs?	Run the same computation through both LLM reasoning AND deterministic tool execution. Compare results. If they agree: high confidence. If they disagree: investigate (usually trust the tool). Use for high-stakes financial/medical applications where silent errors are unacceptable.	topic:numerical-repr,level:intermediate,type:algorithm,source:practitioner
NR040	What is speculative computation for reducing tool augmentation latency?	Run tool execution in parallel with LLM generation rather than sequentially. If the LLM needs a calculation result, it's already available. Reduces latency from sequential (LLM + tool) to max(LLM, tool). Best for real-time numerical queries where latency is critical.	topic:numerical-repr,level:intermediate,type:algorithm,source:practitioner
NR041	How does the GSM8K verifier approach work and why is it effective?	Train a separate model to score each reasoning step, then generate K solution attempts and accept the highest-scoring valid chain. Turns compound error into a search problem. Cobbe et al. showed improvement from 55% to 77%. Verifier catches systematic errors that majority voting cannot.	topic:numerical-repr,level:intermediate,type:algorithm,source:research-summary
NR042	What distinguishes Staff from Principal understanding of LLM math limitations?	Staff: "LLMs can't do math." Principal: "LLMs have fragile arithmetic because BPE destroys positional structure, but they excel at mathematical reasoning - pair them with deterministic compute. Separate comprehension (LLM strength) from execution (tool strength)."	topic:numerical-repr,level:advanced,type:comparison,source:practitioner
NR043	What is an auxiliary contrastive loss for enforcing number-line structure?	For any two numbers a, b: enforce ||embed(a) - embed(b)|| proportional to |a-b| (or log|a/b| for log-scale). This explicitly creates number-line geometry in embedding space. xVal achieves this by construction. Challenge: balancing with primary language modeling objective.	topic:numerical-repr,level:advanced,type:formula,source:research-summary
NR044	What is the confidence-based routing pattern for numerical queries?	Classify queries by expected difficulty: simple comparisons stay in-model, multi-step arithmetic routes to tools. Use model confidence (output probability, self-consistency) as routing signal. Optimal when query mix includes both simple and complex numerical tasks.	topic:numerical-repr,level:intermediate,type:algorithm,source:practitioner
NR045	How did a production financial system reduce numerical errors from 12% to <0.1%?	Routed ALL arithmetic through a Python sandbox and validated outputs against accounting constraints (amounts must be positive, sum to expected total, within range). Used LLM only for problem understanding and result interpretation, never for computation.	topic:numerical-repr,level:intermediate,type:algorithm,source:practitioner
