ID	Front	Back	Tags
ANT019	What is the decision framework for choosing Anthropic model by scenario?	Multi-day autonomous: Fable 5. Security research: Mythos 5. Complex reasoning/daily coding: Opus 4.8. Production/real-time: Sonnet 4.6. High-volume/sub-agents: Haiku 4.5. Cost-optimized batch: Haiku 4.5 batch. Maximum capability: Mythos 5.	topic:anthropic,topic:claude,level:beginner,type:comparison,source:practitioner
ANT020	What is the knowledge cutoff for each Anthropic model tier?	Opus 4.8: January 2026. Sonnet 4.6: August 2025. Haiku 4.5: February 2025. Mythos/Fable 5: not stated. More capable models tend to have more recent knowledge cutoffs.	topic:anthropic,topic:claude,level:beginner,type:definition,source:research-summary
ANT021	What is Sonnet 4.6's advantage in prompt injection resistance?	Strong prompt injection resistance is specifically called out as an innovation for Sonnet 4.6. This makes it particularly suited for production workloads where untrusted user inputs are processed and security against adversarial prompts is critical.	topic:anthropic,topic:claude,level:intermediate,type:definition,source:research-summary
ANT022	How does Sonnet 4.6 achieve "near-Opus at 60% cost"?	Hybrid reasoning (combining extended and adaptive thinking) + 70% more token-efficient generation. Produces fewer tokens for equivalent quality output. Positioned as the optimal price-performance choice for most production workloads.	topic:anthropic,topic:claude,level:intermediate,type:tradeoff,source:research-summary
ANT023	What makes Haiku 4.5 suitable for sub-agent workloads?	4-5x faster than Sonnet 4.5 (low latency critical for many tool calls), matches Sonnet 4 quality (capable enough for focused sub-tasks), 1/3 cost of Sonnet. Optimal for multi-agent architectures where coordinator uses Opus/Sonnet and workers use Haiku.	topic:anthropic,topic:claude,level:intermediate,type:tradeoff,source:practitioner
ANT024	What is Sonnet 4.6's ARC-AGI-2 score and what does it indicate?	60.4% on ARC-AGI-2 (high effort). This benchmark tests abstract reasoning and pattern recognition - the kind of novel problem-solving that requires genuine reasoning rather than pattern matching from training data. Indicates strong general reasoning capability.	topic:anthropic,topic:claude,level:intermediate,type:definition,source:research-summary
ANT025	How does Opus 4.8 compare to Opus 4.7 in cost?	Opus 4.8 is 61% cheaper than Opus 4.7 while maintaining or improving quality (especially code rigor - 4x fewer code flaws missed). Demonstrates Anthropic's trend of improving price-performance across model generations.	topic:anthropic,topic:claude,level:intermediate,type:comparison,source:research-summary
ANT026	What is the significance of Fable 5 being "same base model" as Mythos 5?	Fable 5 has the same underlying model as Mythos 5 but with safety routing that prevents autonomous vulnerability discovery. This means Fable has equivalent raw capability but directed toward safe, productive autonomous work rather than security research.	topic:anthropic,topic:claude,level:intermediate,type:definition,source:research-summary
ANT027	What vision capabilities do Anthropic models support?	All current models support vision. Opus 4.8 specifically documented at 3.75MP (megapixel) resolution. Vision enables multimodal workflows: reading screenshots, analyzing diagrams, understanding UI elements.	topic:anthropic,topic:claude,level:beginner,type:definition,source:research-summary
ANT028	What is the batch pricing advantage for Haiku 4.5?	Haiku 4.5 batch: $0.50/MTok input, $2.50/MTok output (50% discount vs real-time). Best option for high-volume asynchronous processing where latency is not critical. Most cost-effective option in the entire Anthropic lineup.	topic:anthropic,topic:claude,level:beginner,type:definition,source:practitioner
ANT029	What does the >10,000 vulnerabilities found by Mythos mean for AI safety discourse?	Demonstrates dual-use nature of frontier AI: same capability that finds defensive security vulnerabilities could be misused offensively. Anthropic's response (restricted access via consortium) is a novel governance model - capability exists but deployment is controlled.	topic:anthropic,level:advanced,type:why,source:research-summary
ANT030	How should you route between Sonnet and Haiku in a production system?	Use Haiku for: simple classification, extraction, formatting, sub-agent tasks, high-throughput pipelines. Use Sonnet for: complex reasoning, nuanced generation, tasks requiring extended context understanding, customer-facing responses requiring high quality. Route based on task complexity.	topic:anthropic,topic:claude,level:intermediate,type:tradeoff,source:practitioner
ANT031	What is the key trend represented by "adaptive thinking replaces extended thinking"?	Moving from manual configuration (user sets thinking budget) to automatic scaling (model decides how much to think). Reduces user burden of parameter tuning. Newest models auto-adjust reasoning depth per query - easy questions get fast answers, hard questions get deep thinking.	topic:anthropic,topic:claude,topic:reasoning,level:intermediate,type:definition,source:research-summary
ANT032	What SWE-bench scores across the Anthropic lineup show the capability gap?	Mythos 5: 93.9%. Opus 4.8: ~83%. Sonnet 4.6: 80.2%. Haiku 4.5: 73.3%. The 20+ point gap between Mythos and Haiku represents substantial capability difference, but Haiku still resolves 3/4 of real GitHub issues.	topic:anthropic,topic:claude,level:intermediate,type:comparison,source:research-summary
ANT033	What is the "Opus 4.8 Fast" variant and its pricing?	Opus 4.8 Fast: $10 input / $50 output per MTok (2x standard Opus price). Trades cost for lower latency. Same model quality but optimized serving for latency-sensitive applications. Same pricing tier as Fable 5.	topic:anthropic,topic:claude,level:intermediate,type:definition,source:research-summary
ANT034	How many organizations have access to Mythos 5 and what restricts broader access?	~150 organizations in 15+ countries through Project Glasswing consortium. Restricted because Mythos autonomously discovers zero-day vulnerabilities in production systems. Safety concern: broad access could enable offensive security use.	topic:anthropic,level:intermediate,type:definition,source:research-summary
ANT035	What is the practical implication of Opus 4.8's "self-correction" capability?	Opus 4.8 can detect and correct its own errors during generation - noticing logical inconsistencies, code bugs, or reasoning flaws and fixing them in-line. This reduces the need for external verification loops and improves single-pass output quality.	topic:anthropic,topic:claude,level:intermediate,type:definition,source:research-summary
ANT036	How does the 30-35% tokenizer inflation in newer models affect cost comparisons?	Same text produces 30-35% more tokens with Mythos/Fable's new tokenizer. At $10/$50 per MTok, this means effective cost is ~30% higher than raw token pricing suggests when comparing to models using the standard tokenizer. Must account for this in cost analysis.	topic:anthropic,topic:claude,level:intermediate,type:tradeoff,source:practitioner
ANT037	What makes Fable 5 "senior research scientist grade"?	Capability to: plan across multi-day stages, delegate sub-tasks to other agents, self-validate intermediate results, sustain coherent work across extended sessions, and produce research-quality output autonomously. Represents shift from tool to autonomous collaborator.	topic:anthropic,topic:claude,level:intermediate,type:definition,source:research-summary
ANT038	What is the maximum output length difference between model tiers?	Mythos/Fable/Opus: 128K tokens max output. Sonnet/Haiku: 64K tokens max output. The 2x difference matters for tasks requiring very long generated responses (comprehensive code generation, detailed reports, long-form analysis).	topic:anthropic,topic:claude,level:beginner,type:comparison,source:research-summary
ANT039	Why might Haiku 4.5 be preferred over Sonnet for certain tasks despite lower benchmarks?	Haiku is 4-5x faster with 1/3 cost. For tasks where quality difference is minimal (extraction, classification, simple edits), the speed and cost advantages dominate. Also better for latency-sensitive user-facing applications where sub-second response matters more than marginal quality.	topic:anthropic,topic:claude,level:intermediate,type:tradeoff,source:practitioner
ANT040	What is the significance of the 27-year-old OpenBSD bug found by Mythos?	Demonstrates that AI can find vulnerabilities that decades of human security research missed. The bug existed since ~1999 in one of the most security-focused operating systems. Validates the transformative potential of AI-powered security auditing.	topic:anthropic,level:intermediate,type:definition,source:research-summary
