ID	Front	Back	Tags
GRA-026	What is the RM cold-start problem for new model versions?	RM has never seen outputs from the new model; pre-generate 10K outputs, check calibration drift; if mean scores shift >0.5 std, trigger RM fine-tuning (~2 hours)	topic:reward-models,type:definition,level:intermediate,source:research-summary
GRA-027	What is the priority stack for cost optimization in RLHF systems?	1: RLAIF over human (70-90% annotation savings); 2: DPO over PPO (50-60% training compute); 3: LoRA (60-80% memory); 4: Distill RM (85% inference cost); 5: Pre-compute ref log-probs (30-40%)	topic:rlhf,type:tradeoff,level:intermediate,source:research-summary
GRA-028	How much does human preference annotation cost vs RLAIF?	Human: $3-5/pair; RLAIF: $0.05/pair — roughly 60-100x cheaper at scale	topic:rlhf,type:comparison,level:beginner,source:research-summary
GRA-029	What is the PPO clipping formula?	L^CLIP = E[min(r_t*A_t, clip(r_t, 1-eps, 1+eps)*A_t)] where r_t = pi_theta(a|s)/pi_old(a|s)	topic:ppo,type:formula,level:advanced,source:research-summary
GRA-030	Why is reject sampling (best-of-N SFT) weaker than PPO?	It only uses positive signal (good responses) without leveraging contrastive signal from rejected responses; PPO learns from the full reward landscape including why outputs score poorly	topic:ppo,type:why,level:intermediate,source:research-summary
GRA-031	What are the four non-stationarity sources in online RLHF?	Policy shift (model improves, users change behavior); preference drift (standards evolve); population shift (user base changes); reward model staleness (RM trained on old data)	topic:rlhf,type:definition,level:intermediate,source:research-summary
GRA-032	How do you handle preference drift over time in production?	Sliding window of recent preferences (last 30 days weighted higher); monitor KL divergence between monthly cohorts; retrain RM quarterly; regenerate pairs from current policy	topic:rlhf,type:definition,level:intermediate,source:research-summary
GRA-033	What is the alignment method decision tree starting point?	Have verifiable rewards? YES: GRPO. NO: Have paired preferences? YES+clean: DPO. YES+noisy: PPO or DPO+IPO. NO: Can generate AI prefs? YES: RLAIF then DPO. NO: collect human prefs	topic:grpo,topic:dpo,topic:ppo,type:algorithm,level:intermediate,source:research-summary
GRA-034	What typical epsilon value is used in PPO clipping for RLHF?	epsilon=0.2, meaning policy can change at most 20% per update step; Llama 2 used PPO with clipping plus additional KL penalty for double protection	topic:ppo,type:definition,level:intermediate,source:research-summary
GRA-035	Compare sensitivity to label noise: DPO vs PPO-based RLHF	DPO is MORE sensitive — it applies each pair's gradient directly to policy (wrong label = wrong-direction update). PPO's RM averages noise across many pairs, producing a smooth reward landscape	topic:dpo,topic:ppo,type:comparison,level:advanced,source:research-summary
GRA-036	What did Lee et al. show about RLAIF scale?	AI feedback matches human feedback quality on summarization (within 1-2% win-rate) at 10x lower cost	topic:constitutional-ai,type:paper,level:intermediate,source:research-summary
GRA-037	What is the typical KL penalty beta in RLHF?	beta=0.01-0.05; InstructGPT used beta=0.02; increasing beta makes learning more conservative and slower	topic:ppo,topic:rlhf,type:definition,level:intermediate,paper:instructgpt,source:research-summary
GRA-038	How many constitutional principles work best for RLAIF?	10-20 well-crafted principles outperform 50+ granular rules; with too many rules the AI judge becomes confused by contradictions	topic:constitutional-ai,type:definition,level:intermediate,paper:constitutional-ai,source:research-summary
GRA-039	What was InstructGPT's data budget for each RLHF stage?	13K demonstrations for SFT, 33K comparisons for the reward model, PPO with KL penalty beta=0.02	topic:rlhf,type:definition,level:beginner,paper:instructgpt,source:research-summary
GRA-040	What is the key architectural insight about why RM reliability degrades?	The RM's reliability degrades precisely in the regions the policy is optimized to reach — making online recalibration architecturally non-negotiable	topic:reward-models,type:why,level:advanced,source:research-summary
GRA-041	What does AlpacaFarm demonstrate about synthetic preferences?	Synthetic preferences from strong LLMs achieve kappa~0.90 self-consistency, exceeding typical human annotator agreement; correlates 0.97 with human rankings for method selection	topic:rlhf,type:paper,level:intermediate,source:research-summary
GRA-042	What group size did DeepSeekMath use for GRPO?	G=64 samples per prompt with binary correctness reward, achieving state-of-the-art math reasoning	topic:grpo,type:definition,level:intermediate,source:research-summary
GRA-043	What are the mitigation strategies for overoptimization (priority order)?	1: Reduce KL budget to 50% of KL_peak; 2: Ensemble RMs (3-5 models); 3: Multi-objective decomposition; 4: Periodic RM refresh; 5: Adversarial RM training	topic:reward-models,type:algorithm,level:intermediate,source:research-summary
GRA-044	When should you choose GRPO over DPO or PPO?	When rewards are verifiable (math, code), you want to eliminate human annotation entirely, and you can sample many completions per prompt cheaply	topic:grpo,type:tradeoff,level:beginner,source:research-summary
GRA-045	What is the "killer framing" for understanding RM's role?	The reward model is both enabler and bottleneck of RLHF — DPO eliminates it via partition function cancellation but loses the explicit scoring signal for online learning and multi-objective control	topic:dpo,topic:reward-models,type:why,level:intermediate,source:research-summary
