ID	Front	Back	Tags
ARK011	What is RankZephyr?	RankZephyr (2024) distills GPT-4 listwise ranking into a 7B model. The 7B student is competitive with its GPT-4 teacher on BEIR benchmarks, demonstrating that frontier LLM ranking quality can be compressed into models small enough for production serving.	topic:ranking,level:intermediate,type:paper,source:research-summary
ARK012	How does LLM-as-judge work for ranking labels and evaluation?	LLMs (GPT-4) generate relevance labels (0-3 scale) for query-document pairs, correlating 0.85+ with human judgments. This replaces expensive human annotation ($50K+/month) with API calls ($500/month) at 100x scale, enabling massive training data generation and continuous evaluation.	topic:ranking,level:intermediate,type:algorithm,source:research-summary
ARK013	What are the biases unique to LLM judges for ranking?	LLM judges have: verbosity bias (prefer longer responses), position bias (rate first-presented items higher), format bias (prefer well-structured text). Mitigations: randomize candidate order, use multiple judges, calibrate against human ratings.	topic:ranking,level:intermediate,type:tradeoff,source:research-summary
ARK014	What is ARES (Automated Retrieval Evaluation)?	ARES (2024) uses LLMs to evaluate RAG system quality across three dimensions: context relevance (did retrieval find useful documents?), answer faithfulness (does the answer stick to evidence?), and answer relevance (does it address the query?).	topic:ranking,topic:rag,level:intermediate,type:paper,source:research-summary
ARK015	How does Google AI Max transform ads ranking from keywords to intent?	AI Max (2025) uses Gemini to match ad intent without keywords. "Best headphones for running" matches "sweatproof wireless earbuds" without keyword overlap. This expands addressable inventory (+20-40% eligible ads per query) while improving relevance, achieving +14% conversions.	topic:ads,topic:ranking,level:intermediate,type:paper,source:practitioner
ARK016	What is the tension between LLM relevance and ad auction competition?	LLM-based relevance improvements may reduce the number of eligible ads per auction (more precise matching = fewer candidates), which can reduce revenue through decreased competition. The business challenge is optimizing relevance AND revenue jointly.	topic:ads,topic:ranking,level:advanced,type:tradeoff,source:practitioner
ARK017	How does Baidu ERNIE for sponsored search work?	Baidu ERNIE for sponsored search (2024) applies LLM-based query-ad relevance scoring in the sponsored search auction. The LLM evaluates semantic alignment between user queries and ad content, replacing simpler keyword/CTR-based relevance signals.	topic:ads,topic:ranking,level:intermediate,type:paper,source:research-summary
ARK018	What is RL-optimized ranking and how does it differ from traditional LTR?	Traditional LTR: predict P(click | query, item), sort by score. RL ranking: State(query, session) -> Action(ranking) -> Reward(clicks+conversions+satisfaction). RL optimizes for outcomes (long-term value) rather than predictions (single-query CTR), enabling session-level and multi-objective optimization.	topic:ranking,level:advanced,type:comparison,source:research-summary
ARK019	What is Unified Off-Policy LTR?	Zhang et al. (2023, NeurIPS) formulates Learning-to-Rank as an MDP, connecting counterfactual ranking with offline RL. This enables learning ranking policies from click logs while correcting for position bias and exploration deficiency.	topic:ranking,level:advanced,type:paper,source:research-summary
ARK020	How do LLMs assist RL-based ranking?	LLMs generate reward functions that capture nuanced ranking quality (Eureka-style for search). Instead of hand-crafting reward signals, the LLM designs what "good ranking" means -- capturing subtleties like user satisfaction, diversity, and intent fulfillment that are hard to encode manually.	topic:ranking,level:advanced,type:algorithm,source:research-summary
ARK021	What is a unified ranking foundation model?	A single pretrained model that handles multiple ranking tasks (web search, product search, ads, recommendations) via task-specific prompting or adapters. Ranking knowledge from one domain transfers to others. Early research stage (2025+) -- not yet production-proven at scale.	topic:ranking,level:advanced,type:definition,source:research-summary
ARK022	What is the latency-quality Pareto frontier for ranking models?	BM25: ~5ms, NDCG@10=0.40, $0.001/1K queries. Cross-encoder (fine-tuned): ~30ms, 0.52, $0.01. RankLLaMA (7B): ~100ms, 0.55, $0.05. GPT-4 listwise: ~2000ms, 0.58, $2.00. The gap between cross-encoder and LLM is 5-10% quality for 100x cost; distillation closes this to 2-3%.	topic:ranking,level:intermediate,type:comparison,source:research-summary
ARK023	How does position bias manifest differently in LLM-based vs traditional ranking?	Traditional: users click top positions regardless of relevance. LLM-as-ranker: LLMs favor items at start/end of presented list. LLM-as-judge: rates first-presented item higher. Offline RL from logs: policy learns position, not quality. Switching to LLM ranking does NOT eliminate position bias -- it introduces a different form.	topic:ranking,level:intermediate,type:comparison,source:research-summary
ARK024	How do you mitigate position bias when using LLMs for evaluation/labeling?	Always randomize candidate order when using LLMs for evaluation/labeling. Additional mitigations: use multiple independent judges, calibrate against known-good rankings, run bidirectional evaluations (present in forward and reverse order, average scores).	topic:ranking,level:intermediate,type:algorithm,source:practitioner
ARK025	What is multi-objective LLM ranking and why is it unsolved?	LLMs optimize for a single notion of "relevance," but production ranking must balance multiple objectives: revenue, diversity, freshness, and fairness. Encoding these competing objectives into LLM ranking is unsolved -- current systems handle multi-objective through post-LLM business logic layers.	topic:ranking,topic:ads,level:advanced,type:tradeoff,source:research-summary
ARK026	Compare traditional vs LLM-enhanced ads ranking across five dimensions.	Relevance: keyword match+CTR -> semantic intent matching. Revenue: bid*pCTR*quality -> bid*LLM-relevance*pCTR. Diversity: hard rules -> LLM-aware diversity (different intents). Fairness: budget pacing -> LLM monitors for discrimination. UX: separate from ranking -> integrated holistic consideration.	topic:ads,topic:ranking,level:intermediate,type:comparison,source:research-summary
ARK027	What is the distillation quality loss problem in LLM ranking?	Compressing LLM ranking into fast production models loses 5-15% quality. The remaining question is whether that last few percent (2-3% after distillation) justifies the production complexity of running the full LLM. Active research area focused on closing this gap.	topic:ranking,level:intermediate,type:tradeoff,source:research-summary
ARK028	What is Prometheus in the context of LLM-as-judge?	Prometheus (2024) is an open-source evaluator LLM trained specifically for scoring/judging tasks. Unlike using GPT-4 as a judge (expensive, closed), Prometheus provides a dedicated evaluation model that can be self-hosted for ranking label generation and quality assessment.	topic:ranking,level:intermediate,type:paper,source:research-summary
ARK029	What is arena-style evaluation for ranking?	Arena-style evaluation (2024-2025) uses pairwise LLM comparison of ranking quality -- showing two ranked lists to an LLM judge and asking which is better. This provides scalable preference collection for training and evaluating rankers without absolute relevance labels.	topic:ranking,level:intermediate,type:algorithm,source:research-summary
ARK030	Why is LLM-as-judge the single highest-ROI application of LLMs in ranking?	It replaces $50K+/month in human labeling with $500/month in API calls at comparable quality (0.85+ correlation with human judgments). It unlocks: (1) training data for distilled rankers, (2) continuous evaluation of production ranking, (3) rapid iteration on ranking quality.	topic:ranking,level:intermediate,type:why,source:practitioner
ARK031	What is the "endgame" vision for LLMs in ranking?	The endgame is NOT "LLM replaces the ranker." It's "LLM defines what good ranking looks like, and efficient models serve that definition at scale." LLMs are teachers/evaluators/reward-designers; production models are the students that serve in real-time.	topic:ranking,level:intermediate,type:why,source:practitioner
ARK032	What is MonoT5/RankT5?	MonoT5/RankT5 (2023-2024) are T5-based pointwise rankers -- smaller and faster than decoder-only LLMs. They use the encoder-decoder T5 architecture for relevance scoring, offering a more efficient alternative to GPT-class models for production reranking.	topic:ranking,topic:reranking,level:intermediate,type:paper,source:research-summary
ARK033	How does Meta use LLM features for ads ranking?	Meta (2024-2025) uses LLMs to generate ad creative understanding features for CTR prediction. The LLM processes ad images, text, and landing pages offline to produce semantic features that the real-time CTR model consumes -- enriching ad understanding without runtime LLM cost.	topic:ads,topic:ranking,level:intermediate,type:paper,source:research-summary
ARK034	What is multimodal ranking and why is it emerging?	Multimodal ranking (2025-2026) has a single LLM rank across modalities (text, image, video) within one model. This enables unified ranking of diverse content types rather than maintaining separate rankers per modality, leveraging cross-modal understanding for better relevance.	topic:ranking,level:advanced,type:definition,source:research-summary
ARK035	How does session-level RL ranking differ from per-query ranking?	Per-query ranking optimizes CTR for each individual query independently. Session-level RL optimizes for session satisfaction (clicks + reformulations + conversions), considering that showing diverse results early may reduce immediate CTR but improve overall session outcomes.	topic:ranking,level:advanced,type:comparison,source:research-summary
ARK036	What is multi-objective RL ranking?	Multi-objective RL ranking (2025) balances relevance, diversity, freshness, fairness, and revenue via constrained RL. Instead of a single reward signal, it optimizes a primary objective subject to constraints on secondary objectives -- matching business guardrails.	topic:ranking,level:advanced,type:algorithm,source:research-summary
ARK037	What is the practitioner insight about RankLLaMA as the production sweet spot?	RankLLaMA at 7B parameters gives ~90% of GPT-4 ranking quality at 100x lower cost. This is the production-viable sweet spot today for teams that want LLM-quality ranking without LLM-level cost and latency.	topic:ranking,level:intermediate,type:tradeoff,source:practitioner
ARK038	How does LLM-based ads relevance affect auction dynamics?	LLM relevance improvements increase long-tail ad matching (+20-40% eligible ads) but can decrease auction competition if semantic matching is too precise (fewer ads per auction). Must monitor revenue impact alongside relevance metrics to ensure the business case holds.	topic:ads,topic:ranking,level:advanced,type:tradeoff,source:practitioner
ARK039	Why should you always randomize candidate order for LLM ranking evaluation?	Position bias in LLM rankers is REAL and DIFFERENT from user position bias. LLMs systematically prefer items at the start or end of presented lists. Without randomization, LLM judgments/labels reflect presentation order, not true relevance -- poisoning training data.	topic:ranking,level:intermediate,type:why,source:practitioner
ARK040	What is the 7-stage evolution of LLM in search ranking?	Stage 1: LLM-generated features (2023). Stage 2: Zero-shot LLM reranking (2023-2024). Stage 3: Distilled LLM rankers (2024). Stage 4: LLM-as-judge for labels/evaluation (2024-2025). Stage 5: LLM for ads ranking (2024-2026). Stage 6: RL-optimized ranking policies (2024-2026). Stage 7: Unified ranking foundation models (2025-2026).	topic:ranking,level:intermediate,type:algorithm,source:research-summary
ARK041	What is PRP (Pairwise Ranking Prompting)?	PRP (2023) uses an LLM to compare document pairs for ranking -- presenting two documents and asking which is more relevant to the query. High quality because relative judgments are easier than absolute, but O(n^2) comparisons make it impractical for large candidate sets.	topic:ranking,topic:reranking,level:intermediate,type:paper,source:research-summary
ARK042	What is the CTRL approach for LLM features in ranking?	CTRL (Collaborative-Task Ranking with LLMs, 2024) uses LLMs to generate collaborative signals as features for ranking models. It extracts collaborative filtering-like information from LLM knowledge, bridging content understanding with behavioral patterns.	topic:ranking,topic:recommendation,level:intermediate,type:paper,source:research-summary
ARK043	Why does the distillation quality loss (5-15%) matter less than it seems?	The 5-15% quality loss from distillation still leaves the student model better than the pre-LLM baseline. RankZephyr (7B) competitive with GPT-4 teacher on BEIR demonstrates that most of the LLM's ranking knowledge transfers. The remaining gap often matters only on edge cases.	topic:ranking,level:intermediate,type:why,source:research-summary
ARK044	How does cross-domain transfer work for unified ranking models?	Ranking knowledge from web search (understanding relevance, matching intent) transfers to product search and ads -- because the core skill (matching user needs to items) generalizes across domains. A foundation model pretrained on diverse ranking data can adapt cheaply to new domains.	topic:ranking,level:advanced,type:algorithm,source:research-summary
ARK045	What is the practical advice for starting with LLM in ranking?	Start with LLM-as-feature-generator (Stage 1) -- it improves your existing ranker with zero serving-stack changes and zero latency impact. Then move to LLM-as-judge for training data. Only then consider real-time LLM reranking for high-value segments.	topic:ranking,level:beginner,type:tradeoff,source:practitioner
