ID	Front	Back	Tags
RR023	How does cold-start item bootstrapping work with LLMs?	(1) LLM content embedding: process description -> embedding -> immediate ANN retrieval participation. (2) Attribute extraction: LLM extracts structured attributes for ranking model. (3) Similar-item transfer: find semantically similar items with history, transfer signals. (4) Contextual bandits: explore with throttled exposure, learn from feedback.	topic:recommendation,level:intermediate,type:algorithm,source:research-summary
RR024	How do you prevent a cold-start item from being over-recommended based on embedding similarity?	Never give full exposure based on embedding alone. Use quality priors (seller score, listing completeness) as gates. Explore with throttling: expose to 1% of eligible traffic. If engagement exceeds threshold within 48h, increase. If not, suppress.	topic:recommendation,level:intermediate,type:algorithm,source:practitioner
RR025	What is the two-tower contrastive loss (InfoNCE)?	L = -log(exp(sim(q, i+)/tau) / (exp(sim(q,i+)/tau) + sum_j exp(sim(q,i_j-)/tau))). Temperature tau controls softness. In-batch: for batch size B, each positive serves as negative for all other queries (B-1 free negatives per pair).	topic:recommendation,topic:retrieval,level:intermediate,type:formula,source:research-summary
RR026	What is the dot-product limitation of two-tower models?	Interaction reduces to a single scalar from d=128 dimensions. Token-level alignment is lost -- "buy red shoes" and "review red shoes" produce similar embeddings despite radically different intents. Production compromise: two-tower for retrieval over 100M+, cross-attention for scoring on reduced set.	topic:recommendation,topic:retrieval,level:intermediate,type:tradeoff,source:research-summary
RR027	What is DLRM (Deep Learning Recommendation Model)?	Meta's DLRM (Naumov et al., 2019) defines the embedding table + interaction + MLP architecture now standard in industry. Sparse features go through embedding tables, dense features through bottom MLP, interaction layer combines them, top MLP produces prediction.	topic:recommendation,topic:ctr,level:intermediate,type:paper,source:research-summary
RR028	What is Factorization Machines (FM) and why does it work with sparse features?	FMs factorize interaction weight matrix into low-rank embeddings: W_ij = <v_i, v_j>. Even feature pairs that never co-occur get a learned interaction weight via their embeddings. Critical for sparse recommendation data where most user-item pairs are unobserved.	topic:recommendation,level:intermediate,type:definition,source:research-summary
RR029	How does DCN V2's cross layer formula work?	x_{l+1} = x_0 * (W_l * x_l + b_l) + x_l. Element-wise multiplication with x_0 enables explicit feature crossing. Each layer adds one order of interaction. Low-rank W_l and mixture-of-experts allow different interaction patterns per input subspace.	topic:recommendation,topic:ctr,level:advanced,type:formula,source:research-summary
RR030	What is the multi-task learning shared-bottom architecture for ranking?	Shared embedding layers feed task-specific towers producing P(click), P(convert), P(long_dwell), P(share). A context-dependent combination policy (e.g., multiplicative: score = P(click)^a * P(convert)^b) merges predictions. Used at YouTube (Zhao et al., 2019).	topic:recommendation,topic:ranking,level:intermediate,type:algorithm,source:research-summary
RR031	What is "Pareto regression" and why should you monitor for it?	A Pareto regression is when one objective improves but another degrades without justification (e.g., CTR up but diversity down). It indicates the optimization is trading off objectives rather than improving the frontier. Should trigger review of the ranking policy.	topic:recommendation,topic:ranking,level:intermediate,type:definition,source:practitioner
RR032	When would you still prefer DeepFM over DCN V2?	When feature space is moderate (<1000 features), training data is limited, and second-order interactions suffice. DeepFM is simpler, faster to train, less prone to overfitting on small datasets. DCN V2 shines with large feature spaces and abundant data.	topic:recommendation,topic:ctr,level:intermediate,type:tradeoff,source:research-summary
RR033	What is feature hashing in FTRL and why are collisions acceptable?	With billions of possible feature crosses, explicit enumeration is impossible. Hash(feature_name) -> bucket_id in fixed-size array. Collisions acceptable because: (1) L1 regularization zeros out low-signal colliding features, (2) collision rate at 2^24 buckets is <0.1%.	topic:recommendation,topic:ads,level:advanced,type:algorithm,source:research-summary
RR034	What are the key observability metrics for a production recommendation system?	Online CTR negative delta >0.5% for 24h (ranking regression). Online CVR any regression 48h (P0). Calibration ECE >0.03 (recalibrate). Retrieval Recall@100 <85% (embedding/index issue). Catalog coverage 7-day <40% (filter bubble). LLM reranking lift <2% (remove LLM stage).	topic:recommendation,level:intermediate,type:definition,source:practitioner
RR035	How do you debug "CTR improves +3% but CVR drops -1.5%"?	Segment by intent: high-intent queries ("buy X") lost CVR while low-intent improved. Root cause: model trained with CTR objective only ranks "engaging" (clickbait) items higher. Fix: multi-objective loss (CVR for high-intent, CTR for low) or constrained optimization preventing CTR from regressing CVR.	topic:recommendation,topic:ranking,level:intermediate,type:algorithm,source:practitioner
RR036	What is the empirical impact of progressive negative sampling improvements?	Random negatives: Recall@100 = 0.45. + In-batch (no correction): 0.52 (+7pts). + Log-Q correction: 0.55 (+3pts). + Hard negative mining: 0.61 (+6pts). Gains from better negatives frequently exceed gains from architecture changes.	topic:recommendation,topic:retrieval,level:intermediate,type:comparison,source:research-summary
RR037	What is the DSSM to LLM evolution in retrieval?	DSSM (2013): word hashing -> MLP -> embedding -> cosine sim. Two-tower (2016): feature embedding -> DNN -> embedding -> dot product. LLM-enhanced (2023+): offline LLM(item_text) -> dense embedding -> index, plus two-tower retrieval + LLM reranking on top-K.	topic:recommendation,topic:retrieval,level:intermediate,type:comparison,source:research-summary
RR038	What is the "recommendation-as-language" paradigm?	Zhu et al. propose treating user-item interactions as language sequences: "[USER] watched [ITEM_A], bought [ITEM_B], searched [QUERY] -> recommend [?]". LLM understanding enables reasoning about intent. Limitation: slow inference, can't generalize to new items not in training.	topic:recommendation,level:advanced,type:paper,source:research-summary
RR039	What is the practical LLM integration architecture for production recommendation?	LLM generates item embeddings offline (one-time cost), indexed alongside behavioral embeddings. Retrieval blends both sources. Cold-start items: LLM embeddings only path. Rich behavioral data: behavioral embeddings dominate. Captures 80-90% of LLM quality at 1/100th runtime cost.	topic:recommendation,level:intermediate,type:algorithm,source:practitioner
RR040	What is doubly-robust estimation for position bias?	Combines IPW with an imputation model (predicts what the click would have been). Bias from imputation errors is corrected by IPW; variance from extreme IPW weights is bounded by the imputation model. Better than either alone, especially for rarely-shown items.	topic:recommendation,topic:ranking,level:advanced,type:algorithm,source:research-summary
RR041	Why does standard A/B testing fail for marketplace interventions?	Treatment changes auction dynamics for control (SUTVA violation). If treatment group gets better recommendations, they buy items that become unavailable for control. Double-randomized experimentation or interleaving provides trustworthy measurement for marketplace effects.	topic:recommendation,level:advanced,type:why,source:practitioner
RR042	What is the highest-leverage improvement in recommendation: better models or better training data?	Better training data. Hard negative mining, position bias correction (IPW), and calibration together yield more lift than architecture changes alone. The model learns what the data teaches -- better data (debiased, with hard distinctions) > fancier architecture.	topic:recommendation,topic:ranking,level:intermediate,type:why,source:practitioner
RR043	What is the cost optimization priority stack for LLM in recommendation?	(1) Selective LLM routing (20% traffic): 5-10x savings vs full coverage. (2) Offline LLM features (amortize per item): 100x vs real-time per query. (3) Model distillation: 2-3x inference cost. (4) Result caching: 1.3-1.5x. (5) Batch pre-computation for returning users: 1.2x.	topic:recommendation,level:intermediate,type:tradeoff,source:practitioner
RR044	When does the Position-Based Model (PBM) assumption break?	(1) Examination depends on the item (attractive thumbnails examined regardless of position). (2) Context effects (previous items affect attention to next). (3) Heterogeneous users (some scroll deeply, some don't). Extensions needed: cascading models, user-specific propensities, doubly-robust estimators.	topic:recommendation,topic:ranking,level:advanced,type:tradeoff,source:research-summary
RR045	What is the seniority signal difference for "we use a two-tower model"?	Staff: "We use a two-tower model." Principal/DE: "Two-tower for retrieval, cross-attention for scoring. Dot product is sufficient for recall at scale but loses fine-grained intent matching. Cross-attention on top-200 captures token-level alignment."	topic:recommendation,topic:retrieval,level:intermediate,type:comparison,source:practitioner
RR046	What is Neural Collaborative Filtering (NCF)?	He et al. (2017) replaced matrix factorization's dot product with neural architecture, proving non-linear user-item interactions improve recommendation. Foundation for moving from linear MF to deep learning in collaborative filtering.	topic:recommendation,level:intermediate,type:paper,source:research-summary
RR047	What is the Yi et al. sampling bias correction formula?	L_corrected = -log(exp(s(q,i+)) / (exp(s(q,i+)) + sum_j exp(s(q,i_j-) - log(p_j)))). Subtracting log(p_j) from negative logits ensures the loss is unbiased with respect to a uniform item distribution, regardless of actual sampling frequencies.	topic:recommendation,topic:retrieval,level:advanced,type:formula,source:research-summary
RR048	What is the Zhao et al. YouTube multi-objective system?	RecSys 2019: shared-bottom multi-task architecture predicts click, watch-time, satisfaction, freshness. Context-dependent combination policy merges predictions (can vary by user segment). Production multi-task learning at scale with learned objective weights.	topic:recommendation,topic:ranking,level:intermediate,type:paper,source:research-summary
