ID	Front	Back	Tags
SR011	When does RRF fail?	If one system is strictly better for 90% of queries, RRF gives equal weight to the weaker system, diluting quality. Fix: weighted RRF or query-type routing (send to the appropriate system rather than always fusing).	topic:retrieval,level:intermediate,type:tradeoff,source:research-summary
SR012	What is the multi-stage retrieval pipeline and its latency budget?	Query Understanding (5ms) -> BM25 (10ms, top-1000) + Dense ANN (15ms, top-1000) in parallel -> RRF Fusion (1ms, top-200) -> Cross-Encoder Rerank (80ms, top-20) -> Business Logic (2ms, final results). Total ~100ms.	topic:retrieval,level:beginner,type:algorithm,source:research-summary
SR013	Why is L0 recall the ceiling for the entire retrieval pipeline?	L1 can only reorder items from L0's output. If L0 (candidate generation) misses a relevant document, no amount of reranking recovers it. This is why L0 optimizes for recall (cast a wide net) while L1 optimizes for precision (order correctly). Monitoring L0 recall@1000 is the single most important retrieval metric.	topic:retrieval,level:intermediate,type:why,source:research-summary
SR014	How do HNSW and IVF-PQ compare for ANN indexing?	HNSW: ~3.2KB/vector, 1-5ms latency, 95-98% recall, supports online inserts. IVF-PQ: ~128 bytes/vector (25x less memory), 2-10ms latency, 85-92% recall, requires batch re-clustering. Choose HNSW when corpus fits in memory; IVF-PQ when memory-constrained or >100M vectors.	topic:retrieval,level:intermediate,type:comparison,source:research-summary
SR015	How does HNSW handle real-time updates?	HNSW supports O(log N) incremental inserts -- new items immediately participate in search. However, graph quality degrades over time (suboptimal neighbor connections). Production pattern: insert in real-time for freshness, rebuild full graph nightly for quality (blue-green deployment).	topic:retrieval,level:intermediate,type:algorithm,source:research-summary
SR016	What is the NDCG@K formula and when do you use it?	NDCG@K = DCG@K / IDCG@K, where DCG@K = sum_{i=1}^K (2^{rel_i} - 1) / log2(i+1). It handles graded relevance (0-4 scale), discounts by log-position, normalizes to [0,1]. Use for general ranking evaluation. MRR is better for navigational queries (one right answer).	topic:retrieval,level:intermediate,type:formula,source:research-summary
SR017	What is the difference between NDCG and MRR?	NDCG handles graded relevance across all positions (general ranking). MRR = mean(1/rank of first relevant result) -- only measures where the first relevant result appears, ignoring positions 2-K. Use NDCG for ranked lists; MRR for navigational queries with one right answer.	topic:retrieval,level:beginner,type:comparison,source:research-summary
SR018	Why do offline NDCG improvements sometimes not translate to online gains?	Common scenario: 8% offline NDCG improvement but unchanged production CTR. Cause: improvement is on long-tail queries (5% of volume), invisible in aggregate online metrics. Always slice by query frequency -- head queries (80% traffic) may show no improvement.	topic:retrieval,level:intermediate,type:tradeoff,source:practitioner
SR019	What is HyDE and when does it help vs hurt?	HyDE uses an LLM to generate a hypothetical ideal answer, embeds it, and searches for similar real documents. Helps: vague/short queries, exploratory queries. Hurts: navigational queries, exact-match queries, keyword queries -- adds noise and 200ms latency where precision is already good.	topic:retrieval,topic:dense-retrieval,paper:hyde,level:intermediate,type:comparison,source:research-summary
SR020	How do interleaving experiments differ from A/B testing for retrieval?	Interleaving mixes results from two systems in one list -- both get equal position exposure. Users click based on relevance without position confounds. Requires only 10% of A/B test traffic for equivalent statistical power. Use for ranking/retrieval changes; A/B for UI changes.	topic:retrieval,level:intermediate,type:comparison,source:research-summary
SR021	What is the InfoNCE loss used for embedding fine-tuning?	L = -log(exp(sim(q, d+)/tau) / sum_negatives(exp(sim(q, d-)/tau))). Use click pairs as positives, shown-but-not-clicked as negatives. Hard negative mining (semantically similar but irrelevant items) provides the strongest gradient signal. Fine-tune on production queries with typos/abbreviations.	topic:retrieval,topic:dense-retrieval,level:intermediate,type:formula,source:research-summary
SR022	How do you handle domain-specific vocabulary that embedding models miss?	Stack of solutions: (a) BM25 as safety net for codes/IDs (handles exact-match natively). (b) Synonym dictionary for abbreviations (query-time expansion). (c) Domain vocabulary in tokenizer. (d) Embedding fine-tuning on domain query-document pairs. Never rely on embeddings alone for exact-match queries.	topic:retrieval,level:intermediate,type:algorithm,source:practitioner
SR023	Why do ASINs/product codes fail in dense retrieval?	BPE tokenization splits "B0CXYZ123" into meaningless subwords with no learned semantics. Embeddings have no basis to map arbitrary codes to products. BM25 handles this trivially via exact string matching. This single failure mode justifies maintaining lexical retrieval permanently.	topic:retrieval,topic:dense-retrieval,level:intermediate,type:why,source:practitioner
SR024	What is the SPLADE vs BM25+Dense hybrid efficiency argument?	SPLADE achieves ~95% of hybrid quality with single index, single retrieval pass, single infrastructure. The hybrid requires maintaining two separate systems, two queries per request, and a fusion step. SPLADE offers half the infrastructure complexity.	topic:retrieval,paper:splade,level:intermediate,type:comparison,source:research-summary
SR025	How do you scale retrieval to serve 300M+ MAU at <100ms?	Pre-compute all item embeddings. Shard indexes with scatter-gather. Tiered storage: HNSW for hot tier (top 10% by traffic), IVF-PQ for long tail. Cache repeated queries (15-30% hit rate). INT8 quantization gives 4x compression with <1% recall loss. Never compute item embeddings at query time.	topic:retrieval,level:intermediate,type:algorithm,source:practitioner
SR026	What is the query understanding pipeline and why is it high-leverage?	Raw Query -> Spell Correct (3ms) -> Entity Detect (3ms) -> Intent Classify (2ms) -> Rewrite/Expand (conditional). Query understanding typically yields larger quality gains than improving retrieval models themselves, yet is consistently underinvested.	topic:retrieval,topic:search,level:intermediate,type:algorithm,source:practitioner
SR027	What are the three query intent types and why do they matter for routing?	Navigational (wants one specific item): route to exact-match, skip expansion. Transactional (wants to buy from category): full hybrid + personalization. Informational (wants to learn): semantic retrieval emphasized. A lightweight classifier (>90% accuracy in <2ms) enables routing to save latency.	topic:retrieval,topic:search,level:intermediate,type:definition,source:research-summary
SR028	When should you use cross-encoder reranking and when can you skip it?	Always apply when quality is revenue-critical AND candidate set <200. Skip when latency budget <20ms OR when BM25 and dense top-10 strongly agree (>80% overlap in same order). Selective application reduces reranker invocations by 30-50%.	topic:reranking,topic:retrieval,level:intermediate,type:tradeoff,source:practitioner
SR029	What is the cross-encoder distillation approach for latency reduction?	Teacher: cross-encoder (12-layer, 200ms/100 candidates). Student: bi-encoder with MLP head (6-layer + 2-layer MLP, 15ms/100 candidates). Train: L_distill = KL(teacher_scores, student_scores). Quality retention: 80-90% of teacher's NDCG at 10-15x faster inference.	topic:reranking,topic:retrieval,level:intermediate,type:algorithm,source:research-summary
SR030	What is TAS-B and why does it matter for bi-encoder training?	TAS-B (Topic-Aware Sampling, 2021) produces bi-encoders competitive with cross-encoders on in-domain data by ensuring balanced training across query types. Without it, training is dominated by popular query types, leaving long-tail queries poorly served.	topic:retrieval,topic:dense-retrieval,level:intermediate,type:paper,source:research-summary
SR031	How do you use implicit feedback (clicks) to improve retrieval without position bias?	Apply inverse propensity weighting: weight each (query, clicked_item) pair by 1/P(examine|position). Items clicked at low positions get higher weight (more informative). Alternatively, use conversion data (less position-biased) or include unbiased pairs from randomized experiments.	topic:retrieval,level:intermediate,type:algorithm,source:research-summary
SR032	How do you detect filter bubble formation in retrieval systems?	Monitor catalog coverage (% of items retrieved per month) and novelty rate (% of results user hasn't seen). If either declines, enforce diversity constraints. Compare quality on fresh eval set (new queries/items) vs production eval set -- degradation on fresh data indicates overfitting to history.	topic:retrieval,level:intermediate,type:algorithm,source:practitioner
SR033	What is the cost difference between BM25-only and full hybrid pipeline?	BM25 only: ~$0.00001/query ($15K/month at 50M queries/day). Full hybrid with cross-encoder: ~$0.001/query ($80K/month). The 100x cost increase is justified by complementary failure coverage and precision improvements.	topic:retrieval,level:intermediate,type:tradeoff,source:practitioner
SR034	What is the "two eval set" strategy for retrieval?	(1) Clean labeled set -- high annotator agreement (kappa=0.85), deterministic regression testing. (2) Production sample -- random real queries, refreshed monthly, noisier (kappa=0.72) but predicts online metric movements much better. Both are necessary.	topic:retrieval,level:intermediate,type:algorithm,source:practitioner
SR035	What is the HNSW memory problem and how do you solve it?	HNSW for 100M items at 768-dim FP32 requires ~300GB. Solutions: scalar quantization (INT8) reduces to 75GB with <1% recall loss. Product quantization compresses to 6-12GB with 5-10% recall loss (recoverable with reranker). Or shard across machines / tiered storage.	topic:retrieval,level:intermediate,type:tradeoff,source:research-summary
SR036	How do you handle an item appearing in BM25 top-10 but missing from dense results?	In RRF, missing items get no contribution from the absent system -- effectively penalized. This is usually desirable (consensus is valuable). If systems have structurally different coverage, use max-score instead of sum, or route queries to the appropriate system.	topic:retrieval,level:intermediate,type:algorithm,source:research-summary
SR037	What is the phased approach to building retrieval from scratch?	Phase 1 (Week 1-2): BM25 + eval baseline (handles 60-70% of queries). Phase 2 (Month 2): Dense retrieval + RRF fusion (only keep if >5% recall improvement). Phase 3 (Month 3): Cross-encoder + intent classification. Phase 4 (Month 4+): Fine-tuning, SPLADE, A/B testing. Eval foundation in Phase 1 is non-negotiable.	topic:retrieval,level:beginner,type:algorithm,source:practitioner
SR038	What signals indicate cross-encoder reranking is adding value?	Monitor reranker NDCG lift (baseline 12%). If lift drops <5%, the reranker isn't adding value -- check model freshness, candidate quality, or whether BM25/dense already agree strongly on ranking. A well-functioning reranker consistently reorders the top-10.	topic:reranking,topic:retrieval,level:intermediate,type:tradeoff,source:practitioner
SR039	What is FAISS and its GPU acceleration advantage?	FAISS (Johnson et al., 2019) is Meta's billion-scale ANN library supporting IVF-PQ with GPU acceleration. GPU-IVF on 4 A100s handles the same QPS as 200 CPU machines for billion-scale search. Sub-10ms search over 1B+ vectors.	topic:retrieval,level:intermediate,type:definition,source:research-summary
SR040	What is the selective reranking strategy?	Compute agreement score between BM25 and dense top-10. If agreement >80% (8+ shared items in same order), skip cross-encoder -- both systems are confident. If agreement <40%, cross-encoder is critical for disambiguation. Reduces reranker invocations by 30-50%.	topic:reranking,topic:retrieval,level:intermediate,type:algorithm,source:practitioner
SR041	What are the key observability metrics for a production retrieval system?	Zero-result rate (alert >3%), search abandonment (>25%), BM25 recall@10 (<75%), dense recall@10 (<80%), hybrid lift over best-single (<3%), reranker NDCG lift (<5%), query latency p99 (>100ms), embedding index freshness (>2 hours behind).	topic:retrieval,level:intermediate,type:definition,source:practitioner
SR042	How does query classification + routing save latency?	A lightweight intent classifier (<2ms) routes: navigational queries skip expansion/reranking entirely (fastest path). Transactional get full pipeline. Low-confidence/exploratory get HyDE or LLM expansion. This avoids wasting expensive compute on queries that don't need it.	topic:retrieval,topic:search,level:intermediate,type:algorithm,source:practitioner
SR043	What is Sentence-BERT and why was it important?	Sentence-BERT (Reimers & Gurevych, 2019) made BERT practical for similarity search via siamese fine-tuning. Original BERT required O(n^2) comparisons; Sentence-BERT produces fixed-size sentence embeddings that enable fast dot-product similarity over millions of documents.	topic:retrieval,topic:dense-retrieval,level:beginner,type:paper,source:research-summary
SR044	What is the SPLADE compression-quality tradeoff?	At lambda_d=0.01: avg ~200 non-zero terms, NDCG@10=0.380. At lambda_d=0.1: avg ~50 non-zero terms, NDCG@10=0.365. The 4% quality drop buys 4x smaller index and proportionally faster retrieval. Tunable based on latency vs quality requirements.	topic:retrieval,paper:splade,level:advanced,type:tradeoff,source:research-summary
SR045	What is the debugging approach when "wireless earbuds ANC" returns non-ANC results?	Step 1: BM25 returns ANC products correctly (term in titles). Step 2: Dense returns generic earbuds -- "ANC" is OOV with no learned semantics. Step 3: Fusion ranks generic higher (gets both scores). Fix: short-term synonym dictionary, medium-term embedding fine-tuning, long-term SPLADE learns expansion automatically.	topic:retrieval,level:intermediate,type:algorithm,source:practitioner
