ID	Front	Back	Tags
ER011	How do RAGAS metrics diagnose specific failure modes?	Low faithfulness + high context recall = generation problem (hallucination despite correct context). High faithfulness + low context recall = retrieval problem (wrong docs). Both low = both failing. Both high = system working, monitor for regression.	topic:rag,level:intermediate,type:algorithm,source:research-summary
ER012	What is the cross-encoder reranker and what improvement does it yield?	A model that jointly encodes query-document pairs for fine-grained relevance scoring, applied after initial retrieval (top-20 -> top-5). Typically yields 20-30% NDCG improvement. The single highest-leverage improvement for precision-critical queries.	topic:rag,level:intermediate,type:definition,source:research-summary
ER013	What is the BM25 scoring formula?	BM25(q,d) = sum_t IDF(t) * (tf(t,d)*(k1+1)) / (tf(t,d) + k1*(1-b + b*|d|/avgdl)). IDF(t) = log((N - df(t) + 0.5) / (df(t) + 0.5)). Key property: rare terms (low df) get high IDF weight -- inverse of embedding failure modes on uncommon terms. k1=1.2, b=0.75.	topic:rag,level:advanced,type:formula,source:research-summary
ER014	Why do most RAG failures get misdiagnosed as generation failures?	Teams waste months prompt-engineering when the correct context never reached the model. The actual failure is retrieval (wrong docs retrieved) or ranking (right doc ranked too low to be included in context). Always check retrieval recall first before tuning prompts.	topic:rag,level:intermediate,type:why,source:research-summary
ER015	What is the multi-hop reasoning architecture for RAG?	(1) Detect complexity (multiple entities + comparison). (2) Decompose into atomic sub-questions. (3) Iterative retrieval (each informed by prior results). (4) Structure intermediates as JSON to prevent hallucination compounding. (5) Synthesize with explicit evidence. (6) Verify each claim's provenance. Cost: 3-5x.	topic:rag,level:advanced,type:algorithm,source:research-summary
ER016	What is the anisotropy problem in embedding spaces?	Embedding vectors cluster in a narrow cone rather than uniformly occupying the hypersphere. Most pairwise cosine similarities fall in [0.5, 1.0], compressing effective dynamic range to <0.15 units. Mitigation: subtract mean vector (centering) and apply whitening transform, recovering 3-5% recall.	topic:rag,level:advanced,type:definition,source:research-summary
ER017	What are Matryoshka Representation Learning embeddings?	Embeddings trained so any prefix of dimension d' < d is a valid lower-quality embedding: L_MRL = sum of contrastive losses at multiple dimension levels. 256-dim retains 97% of 768-dim recall@10 at 3x compression. Enables adaptive retrieval: coarse search at 64-dim, re-score at full 768-dim.	topic:rag,level:advanced,type:paper,source:research-summary
ER018	How does HNSW (Hierarchical Navigable Small World) search work?	Multi-layer skip-list graph. Insertion: vectors placed in layer 0, probabilistically promoted higher (p(l) = exp(-l*mL)). Search: greedy navigate from top layer to layer 1, then beam search at layer 0 with ef_search width. Complexity: O(log(N)*M + ef_search*M).	topic:rag,level:advanced,type:algorithm,source:research-summary
ER019	What are the HNSW tuning parameters and their effects?	M (connections per node, 16-64): more = higher recall but more memory. ef_construction (100-400): higher = better graph quality, slower build. ef_search: primary recall-latency knob at query time, diminishing returns (doubling from 100->200 gains 1-2% recall but doubles latency).	topic:rag,level:advanced,type:definition,source:research-summary
ER020	What is the memory-accuracy trade-off for vector indexes at 100M vectors?	HNSW full precision (768d): ~358 GB, recall@10 ~99.5%. HNSW with INT8 quantization: ~128 GB, recall@10 ~99%. IVF-PQ (64 bytes/vector): ~6.4 GB, recall@10 ~85-90%. Decision: if fits in RAM, use HNSW. If not, use IVF-PQ + cross-encoder reranking on top-50 to recover to ~93%.	topic:rag,level:advanced,type:comparison,source:research-summary
ER021	What is contextual chunking vs fixed-size chunking?	Fixed-size: split at N-token boundaries (300-500). Deterministic but breaks mid-sentence, severs tables. Contextual: prepend document-level context to each chunk so it is self-contained. 49% fewer retrieval failures (Anthropic). Hierarchical: retrieve at sentence level, expand to section for generation.	topic:rag,level:intermediate,type:comparison,source:research-summary
ER022	What is the cost breakdown for a production RAG query?	Generation input tokens: 60-80% of cost. Generation output tokens: 10-20%. Reranking: 5-10%. Vector search: <2%. Query embedding: <1%. Simple query ~$0.008, complex query ~$0.04. Token economics dominate -- optimize prompt size first.	topic:rag,level:intermediate,type:definition,source:research-summary
ER023	What is the priority stack for improving retrieval quality?	(1) Hybrid retrieval BM25+dense (highest ROI, fixes exact-term misses). (2) Cross-encoder reranking (very high, fixes ranking failures). (3) Contextual chunking (high, fixes orphan chunks). (4) Query rewriting/HyDE (medium, fixes ambiguous queries). (5) Fine-tuned embeddings (medium-high, fixes domain gaps).	topic:rag,level:intermediate,type:definition,source:research-summary
ER024	How do you handle multi-tenant access control in enterprise RAG?	Options: (1) Shared index + metadata filtering (efficient but one filter bug = data leak). (2) Index per tenant (physical isolation for HIPAA/FedRAMP). (3) Hybrid. Non-negotiable: filter BEFORE generation, test negative access in CI, cascade deletion on revocation, audit every retrieval.	topic:rag,level:intermediate,type:algorithm,source:research-summary
ER025	When should you choose RAG vs fine-tuning vs long context?	RAG: factual grounding, citations, freshness, access control, millions of docs. Fine-tuning: style/tone, reasoning patterns, domain behavior (not facts). Long context: known single-document QA. Production enterprise: RAG + fine-tuning (domain reasoning + factual grounding).	topic:rag,level:intermediate,type:comparison,source:research-summary
ER026	Why doesn't long context solve the RAG problem?	You still need document selection (which to stuff), pay per-token cost at scale, models suffer lost-in-the-middle degradation, and you lose the ability to evaluate retrieval as a separate component. Works for single-doc QA, not open-ended enterprise QA over millions of documents.	topic:rag,level:intermediate,type:why,source:research-summary
ER027	What is the document freshness strategy for enterprise RAG?	Tiered: batch nightly for bulk corpus + incremental hourly for modified docs + real-time CDC for critical sources. Attach timestamps to chunks; refuse or caveat if critical doc not updated within expected window. Staleness tolerance determines architecture complexity.	topic:rag,level:intermediate,type:algorithm,source:research-summary
ER028	What are the seven layers of hallucination prevention in RAG?	(1) Grounding instructions in prompt. (2) Two-step generation (extract spans then synthesize). (3) Citation enforcement with verification. (4) Low temperature. (5) Fewer/more-relevant chunks to reduce noise. (6) Refusal calibration. (7) Post-hoc NLI-based faithfulness verification.	topic:rag,level:intermediate,type:algorithm,source:research-summary
ER029	What is the Self-RAG approach to hallucination detection?	Instead of separate verification, Self-RAG trains special tokens into the model that enable inline self-assessment: [Retrieve], [IsREL], [IsSUP], [IsUSE]. The model decides when to retrieve and critiques its own output in real-time without external verifiers.	topic:rag,level:intermediate,type:paper,source:research-summary
ER030	What is the inference-time grounding verification pipeline?	Step 1: Decompose response into atomic claims. Step 2: Find best-matching span in retrieved context for each claim. Step 3: Score entailment (support/contradict/neutral) via NLI model. Step 4: Serve if supported, caveat if partial, regenerate or refuse if contradicted.	topic:rag,level:intermediate,type:algorithm,source:research-summary
ER031	What is the most common reason for hallucination DESPITE correct context being retrieved?	Context noise -- irrelevant chunks diluting the signal. Reducing from 5 to 3 highly-relevant chunks can reduce hallucination more than any verification layer. The highest-leverage investment is better retrieval and context curation rather than post-hoc detection.	topic:rag,level:intermediate,type:why,source:practitioner
ER032	What is semantic chunking and how does it differ from fixed-size?	Splits on topic boundaries detected by embedding similarity drops between consecutive sentences. Produces variable-size chunks (100-1000 tokens). Higher quality but expensive (requires embedding every sentence during indexing). Threshold is corpus-specific -- too low = giant chunks, too high = fragments.	topic:rag,level:intermediate,type:comparison,source:research-summary
ER033	What metadata should every chunk carry?	(1) document_id + version. (2) Section hierarchy (heading path). (3) Position (page/section number). (4) Creation/modification timestamp. (5) Access control tags. (6) Content type (prose, table, code, list). Enables filtering, freshness checks, access control, and debugging.	topic:rag,level:intermediate,type:definition,source:research-summary
ER034	What is the RAG cost optimization priority stack?	(1) Reduce prompt size (fewer/shorter chunks): 3-5x savings. (2) Model routing (simple -> small model): 2-3x. (3) Semantic caching (25-40% hit rate): 1.3-1.5x. (4) Selective reranking (skip for simple queries): 1.2x. (5) Matryoshka embeddings for index compression: 60-70% storage savings.	topic:rag,level:intermediate,type:definition,source:research-summary
ER035	What is query routing in RAG and why is it important?	Not all queries benefit from the full pipeline. Route by query signal: contains product code/ID -> BM25-heavy. Semantic/paraphrase -> dense-heavy. Ambiguous -> equal RRF. Multi-hop -> iterative. Simple factual queries skip reranker; complex get full treatment. Saves cost without losing quality.	topic:rag,level:intermediate,type:algorithm,source:research-summary
ER036	How do you evaluate RAG without a labeled golden set (cold-start)?	Three approaches: (1) LLM-as-Judge -- stronger model evaluates outputs. (2) Synthetic evaluation -- generate QA pairs from corpus, test if RAG reproduces them. (3) Bootstrap from user feedback -- collect thumbs up/down on first 1000 queries. Start with #1, validate with #3.	topic:rag,level:intermediate,type:algorithm,source:research-summary
ER037	What is the production debugging protocol for wrong RAG answers?	Check freshness (is source doc current in index?) -> Check retrieval (correct doc in top-20?) -> Check ranking (in top-5?) -> Check context noise (irrelevant chunks diluting signal?) -> Check generation (feed only correct chunk -- does it still fail?). Each check diagnoses a specific layer.	topic:rag,level:intermediate,type:algorithm,source:practitioner
ER038	What are the key production alerts for a RAG system?	Retrieval recall <90% (baseline 95%). Faithfulness <92% (baseline 96%). Hallucination rate >5%. Latency p50 >2s or p95 >8s. Cache hit rate <15% (baseline 30%). Zero-result rate >3%. Access control violations: any non-zero triggers immediate investigation.	topic:rag,level:intermediate,type:definition,source:practitioner
ER039	What is hierarchical chunking and why use it?	Store chunks at multiple granularity levels (sentence 50 tokens, paragraph 200, section 800). Retrieve at sentence level for precision, expand to parent section for generation context. Decouples retrieval granularity from synthesis granularity without compromise.	topic:rag,level:intermediate,type:definition,source:research-summary
ER040	Why is hybrid retrieval non-negotiable for enterprise RAG?	Enterprise docs contain product codes, acronyms, legal citations, and domain IDs -- all of which embeddings fail on due to their rarity. BM25's IDF weighting makes these near-perfect retrieval signals. Hybrid with RRF improves recall@10 by 15-25% over dense-only on enterprise corpora.	topic:rag,level:intermediate,type:why,source:practitioner
ER041	What is the cosine similarity limitation for dense retrieval?	Cosine ignores magnitude and assumes uniform isotropy. In practice, embeddings cluster in a narrow cone with effective dynamic range <0.15 cosine units. Most pairs fall in [0.5, 1.0], making discrimination very difficult. This is why reranking and hybrid retrieval are essential.	topic:rag,level:advanced,type:definition,source:research-summary
ER042	How should you handle a user asking about content from restricted documents they cannot access?	Answer from ONLY permitted documents, even if incomplete. Indicate "I can only answer based on documents you have access to." Never surface the existence of restricted documents -- not even a hint that more information exists, because that leaks the existence of restricted content.	topic:rag,level:intermediate,type:tradeoff,source:research-summary
ER043	What is the agentic RAG pattern and when to use it?	Agentic RAG uses iterative retrieval with tool-calling: decompose query, retrieve, evaluate, retrieve more if needed, synthesize. Use for multi-hop questions, iterative refinement, and queries requiring multiple information sources. Cost: 3-5x a simple query. Not needed for simple factual lookups.	topic:rag,level:intermediate,type:definition,source:research-summary
ER044	What distinguishes a Principal/DE perspective on RAG from Staff level?	Staff: "We use vector search and BM25." Principal: "The question is fusion strategy (RRF vs learned) and when to route." Staff: "We test with RAGAS." Principal: "Three layers: component, end-to-end, and user-level. Aggregates hide failure pockets." Staff: "Scale with GPUs." Principal: "Token economics dominate. Reduce prompt size first."	topic:rag,level:advanced,type:comparison,source:practitioner
ER045	What is the RETRO approach to retrieval-augmented generation?	RETRO (Borgeaud 2022) integrates retrieval at training time via chunked cross-attention on retrieved tokens from a trillion-token database. Unlike standard RAG (retrieval only at inference), RETRO builds retrieval-native models. Use only when building custom models, not with off-the-shelf LLMs.	topic:rag,level:advanced,type:paper,source:research-summary
ER046	What is the most common production failure in enterprise RAG?	Stale subsections within an "updated" document. A doc current at the doc level can have stale subsections. This motivates section-level freshness tracking, not just document-level. The document timestamp can be misleading.	topic:rag,level:intermediate,type:definition,source:practitioner
ER047	When does recall@K plateau and what should you do?	If recall is stuck at 85% after trying all standard improvements, investigate the 15%: (a) answer does not exist in corpus -- expand sources or refuse. (b) Answer is in structured data (tables, DBs) -- needs SQL retrieval path. (c) Requires multi-hop -- single retrieval cannot find it. The fix is often "different retrieval path."	topic:rag,level:intermediate,type:tradeoff,source:research-summary
ER048	What are the scaling strategies for RAG at different corpus sizes?	10x docs (1M->10M): HNSW still works, shard by tenant, add query caching. 100x (10M->1B): switch to IVF-PQ or tiered storage, approximate search + reranker. 1000x queries: model routing (60% to small model), semantic caching (30% hits), async pre-computation of common answers.	topic:rag,level:intermediate,type:definition,source:research-summary
ER049	What is the RAG decision tree for architecture selection?	Simple factual: BM25 + small LLM, skip reranker ($0.005/query). Semantic/paraphrase: hybrid + reranker ($0.01/query). Multi-hop/synthesis: agentic RAG with decompose + iterative retrieve + verify ($0.04/query). Global themes: GraphRAG with pre-computed community summaries.	topic:rag,level:intermediate,type:algorithm,source:research-summary
ER050	What is the non-obvious insight about RAG system architecture?	A production RAG system is a DAG, not a fixed pipeline. Query routing can skip steps, complexity detection triggers multi-hop, confidence thresholds trigger fallbacks at any stage. The pipeline should adapt to each query's needs rather than running every component for every query.	topic:rag,level:intermediate,type:why,source:research-summary
