ID	Front	Back	Tags
CG015	What is double-randomized experimentation and why is it needed for ads?	Standard A/B fails in marketplaces because treatment changes auction dynamics for everyone (SUTVA violation). Double randomization: randomize advertisers AND marketplace contexts into isolated pools. Treatment in Pool A does not affect control in Pool B.	topic:content-generation,level:advanced,type:algorithm,source:research-summary
CG016	When should you use few-shot prompting vs fine-tuning for ad generation?	Few-shot: new categories, <1K examples, rapid iteration, locale expansion. Fine-tuned: stable categories with >10K examples, measurable quality gain. Hybrid dominates production: base model + category-specific few-shot + brand guidelines in context.	topic:content-generation,level:intermediate,type:tradeoff,source:research-summary
CG017	What is the cost per advertiser per batch for LLM ad content generation at scale?	~$0.013 total: LLM generation (50 candidates) ~$0.008, constrained decoding overhead ~$0.001, LLM-as-Judge scoring ~$0.004, bandit ranking ~$0. At 1M+ advertisers, monthly cost ~$90K ($0.09/advertiser/month).	topic:content-generation,level:intermediate,type:definition,source:research-summary
CG018	How does KV-cache prefix sharing reduce costs in multi-variant generation?	For 50 variants of one product, ~800 of 1000 input tokens are shared (product attributes + few-shot). Prefix sharing: one KV-cache for shared prefix + 50 small per-variant suffixes. Reduces KV-cache memory from 100GB (naive) to ~6GB -- a 16x reduction for a 7B model.	topic:content-generation,level:advanced,type:algorithm,source:research-summary
CG019	What is the feedback loop architecture for ad content generation?	Three levels: (1) Adoption signals train ranking model immediately (which suggestions did advertisers choose?). (2) Performance data (CTR, CVR) after 2-4 weeks refines ranking. (3) Causal signals from randomized experiments validate overall system value.	topic:content-generation,level:intermediate,type:algorithm,source:research-summary
CG020	How do you prevent filter bubbles in the ad content feedback loop?	Thompson Sampling reserves 10-20% of slots for uncertain keywords (exploration). Counterfactual evaluation of unchosen suggestions on small traffic slices. Novelty bonus for keywords semantically distant from advertiser's existing set. These prevent collapse to known performers.	topic:content-generation,level:intermediate,type:tradeoff,source:research-summary
CG021	What is the three-layer brand safety architecture for ad content?	Layer 1: Rule-based prohibited terms (microseconds, catches obvious). Layer 2: Fine-tuned classifier (milliseconds, catches learned patterns). Layer 3: LLM-as-judge with Constitutional AI (seconds, catches nuanced/contextual). Cascade runs cheapest first; only invoke LLM for candidates passing layers 1-2.	topic:content-generation,level:intermediate,type:algorithm,source:research-summary
CG022	How do you handle the higher CTR but lower CVR problem with generated keywords?	Do NOT ship for lower-funnel ads. Higher CTR with lower CVR means attracting non-converting clicks -- wasting advertiser budget. Ground generation more tightly in product-specific attributes, include conversion signals in ranking, A/B test with RoAS as primary metric.	topic:content-generation,level:intermediate,type:tradeoff,source:research-summary
CG023	What is the three-layer evaluation framework for ad content quality?	Layer 1: Linguistic quality (fluency, grammar) -- gate only. Layer 2: Relevance/accuracy (factual grounding, brand alignment) -- gate only. Layer 3: Business impact (adoption, CTR, CVR) -- optimization target. Only Layer 3 constitutes ground truth.	topic:content-generation,level:intermediate,type:definition,source:research-summary
CG024	How should you generate content for multiple locales?	Never translate -- always regenerate from product attributes in the target language. Translation preserves source-language idioms; regeneration captures how local users actually search. Tiered: Tier 1 (top locales) gets few-shot + fine-tuning + native review. Tier 2: few-shot + LLM-as-judge. Tier 3: zero-shot + automated checks.	topic:content-generation,level:intermediate,type:tradeoff,source:research-summary
CG025	When should you use templates vs LLMs for ad content?	Templates: fixed output structure, determinism required, millions/hour at <10ms, low ROI of creativity (boilerplate). LLMs: variable structure, creativity needed, thousands/hour at 2-5s, high differentiation value. Hybrid: templates define structural shells, LLMs fill creative slots.	topic:content-generation,level:intermediate,type:comparison,source:research-summary
CG026	What is the graduated trust protocol for advertiser suggestions?	New (first 30 days): 10 suggestions, conservative, confidence >0.9. Growing (30-90 days): 25 suggestions, mix conservative + moderate, confidence >0.7. Mature (90+ days): 50 suggestions, include exploratory, confidence >0.5. Volume and risk tolerance grow with proven accuracy.	topic:content-generation,level:intermediate,type:algorithm,source:practitioner
CG027	What are the engagement metric correlations for ad content?	CTR<->CVR: 0.3-0.5 (high CTR does NOT imply high conversion). Fluency<->CTR: 0.1-0.2 (linguistic quality barely predicts clicks). Specificity<->CVR: 0.5-0.7 (product-specific copy converts better). Diversity<->Coverage: 0.8+ (diverse suggestions reach more users).	topic:content-generation,level:intermediate,type:definition,source:research-summary
CG028	What is LinUCB and how does it extend Thompson Sampling?	Contextual bandit that models reward as linear in context features: E[r|x,a] = x^T * theta_a + alpha * sqrt(x^T * A_a^{-1} * x). The second term is the uncertainty bonus. Learns that certain keywords work for certain advertiser types without explicit programming.	topic:content-generation,level:advanced,type:formula,source:research-summary
CG029	What is the cost optimization priority stack for ad content generation?	Priority 1: Reduce candidate count (50 vs 200) = 4x savings. 2: Model routing (simple->Haiku, complex->Sonnet) = 2-3x. 3: Cache stable products = 30x daily load reduction. 4: Batch nightly generation = 4-5x peak GPU. 5: Shared few-shot libraries = 1.1x prompt cost.	topic:content-generation,level:intermediate,type:definition,source:research-summary
CG030	How does constrained decoding interact with nucleus (top-p) sampling?	Apply grammar mask first (set invalid tokens to -infinity), then renormalize the remaining distribution and apply top-p sampling. This preserves creative diversity within the valid output space -- you get varied but structurally correct outputs.	topic:content-generation,paper:outlines,level:advanced,type:algorithm,source:research-summary
CG031	What is the mode collapse problem with fine-tuned ad generators?	Fine-tuning on approved content creates a narrow distribution. The model generates repetitive "safe" output. Fixes: (1) Temperature scheduling (fine-tuned for safe, base model for exploratory at higher temp). (2) Diversity penalty during decoding. (3) Track semantic diversity monthly -- if declining, fine-tuning is collapsing.	topic:content-generation,level:intermediate,type:tradeoff,source:research-summary
CG032	What is the attribution problem in ad content feedback?	A keyword's CTR depends on bid, creative, landing page, and auction competition -- not just keyword quality. You cannot naively correlate keyword quality with CTR. Solution: adoption signals (direct preference), performance signals (controlled for confounders), causal signals (experimentation).	topic:content-generation,level:intermediate,type:why,source:research-summary
CG033	What is the cache invalidation strategy for generated ad content?	Cache keyed on (product_attribute_hash, prompt_version, model_version). Invalidate on: product attribute update, prompt template change, or model deployment. At 1M advertisers with monthly attribute changes, ~97% of cached generations remain valid daily -- 30x load reduction.	topic:content-generation,level:intermediate,type:algorithm,source:research-summary
CG034	What are the key observability alerts for ad content generation systems?	Policy violation rate >0.1%: P0 freeze. Adoption rate drop >20%: product+ML review. Factual grounding <98%: check attributes. Generation diversity ILD <0.5: mode collapse. CVR impact negative >0.5%: P0. Latency p95 >5s: check queue. Bandit convergence <50 obs after 14d: traffic issue.	topic:content-generation,level:intermediate,type:definition,source:practitioner
CG035	How do you architect content generation differently for upper vs lower funnel?	Upper funnel: creative license, brand storytelling, optimize engagement/brand lift. Lower funnel: highest constraint, specific keywords, cannot regress CVR/RoAS. Shared infrastructure (policy, experiments) but separate pipelines (prompts, rankers, thresholds). One quality bar = kills creativity OR conversions.	topic:content-generation,level:intermediate,type:comparison,source:research-summary
CG036	What is the human-in-the-loop validation design at scale for ad content?	The advertiser IS the human in the loop -- each reviews their own suggestions. System pre-filters aggressively (never show content failing automated checks). Internal QA uses statistical sampling at population level. Batch by intent for efficient approval.	topic:content-generation,level:intermediate,type:algorithm,source:research-summary
CG037	What is the debugging walkthrough for an adoption rate drop?	Step 1: Scope (category-specific or systemic?). Step 2: Quality check (scorer comparison week-over-week). Step 3: Diff changes (prompt, model, few-shot). Step 4: Inspect the specific change. Step 5: Fix (immediate rollback, medium-term isolation, long-term automation).	topic:content-generation,level:intermediate,type:algorithm,source:practitioner
CG038	What is nucleus (top-p) sampling and why is it preferred for creative generation?	Top-p sampling selects from the smallest set of tokens whose cumulative probability exceeds p. Unlike top-k (fixed number), it adapts to the distribution shape -- sampling from more tokens when the model is uncertain, fewer when confident. Produces more natural text than top-k.	topic:content-generation,level:intermediate,type:algorithm,source:research-summary
CG039	How do you measure whether adoption is a quality vs UX problem?	A/B test identical generated content with different presentations. If adoption differs, it is UX. Also: if advertisers reject suggestions they later add manually, the problem is trust/timing not quality. Track "manual add rate" of previously rejected suggestions.	topic:content-generation,level:intermediate,type:tradeoff,source:practitioner
CG040	What is the scaling challenge for Thompson Sampling at 1M advertisers x 200 keywords?	200M state entries needed for per-keyword-per-advertiser posteriors. Solutions: (1) Hierarchical bandits with cluster-level priors. (2) Batch Thompson Sampling (update daily, not per-impression). (3) Feature-based generalization sharing parameters across similar variants.	topic:content-generation,level:advanced,type:tradeoff,source:research-summary
CG041	What distinguishes a Principal/DE perspective on content generation from Staff level?	Staff: "We generate 200 keywords per advertiser." Principal: "Advertisers adopt only top 30-50. Constraint is adoption, not generation. Reframe to intent-level abstraction." Staff: "We A/B test." Principal: "Standard A/B fails in marketplaces -- SUTVA violation. Use double-randomized experimentation."	topic:content-generation,level:advanced,type:comparison,source:practitioner
CG042	What is the per-token overhead of constrained decoding?	O(|V|) per token for mask application -- typically <1ms on modern hardware. However, constraints can force the model into low-probability regions, requiring 10-20% more tokens. For short-form ad content, this overhead is negligible. Net compute saving from eliminating invalid generations typically exceeds the overhead.	topic:content-generation,paper:outlines,level:advanced,type:formula,source:research-summary
CG043	How should preference data be constructed for DPO in ad generation?	From strongest to weakest signal: Advertiser adoption (adopted vs rejected -- high quality, high volume). CTR differential (same product, >0.3 threshold -- medium, confounded). LLM-as-Judge scores (top vs bottom -- medium, proxy, very high volume). Human annotation (expert A/B -- highest quality, low volume).	topic:content-generation,level:intermediate,type:algorithm,source:research-summary
CG044	What is the dual-path architecture for batch vs real-time ad generation?	Batch nightly generation for existing campaigns (latency-insensitive, bulk). Reserve real-time capacity for new campaign creation (latency-sensitive, <5s). This reduces peak GPU utilization by 4-5x compared to all-real-time processing.	topic:content-generation,level:intermediate,type:algorithm,source:research-summary
CG045	What is the "killer framing" for the ad content generation constraint?	"The constraint is not generation quality -- it is adoption. You solve this by changing what you present (intent-level abstraction, predicted impact), not by generating more or better content." This reframes the engineering problem from ML to product/UX.	topic:content-generation,level:intermediate,type:why,source:research-summary
CG046	How does LLM-as-Judge calibration work for ad content?	LLM judges correlate 0.85 at model level but only 0.65 at instance level. Calibration: (1) Human annotators score 500 ads on 5 dimensions. (2) Compute per-dimension bias (LLM - Human). (3) Apply affine correction minimizing MSE. (4) Re-calibrate monthly as categories evolve.	topic:content-generation,level:advanced,type:algorithm,source:research-summary
CG047	What is the active learning strategy for annotation budget in ad generation?	With limited human budget (3% of sets), prioritize: new product categories (no signal), cold-start advertisers, locale-specific samples where automation is weaker, and random 10% for unbiased measurement. Maximize information gain per annotation dollar.	topic:content-generation,level:intermediate,type:algorithm,source:research-summary
CG048	What is the difference between build vs buy for ad generation infrastructure?	Build: policy classifier (proprietary rules), CTR/CVR reranker (proprietary data), experiment framework (extend existing). Buy initially then build: quality scorer (API then custom as labels grow). Buy or self-host by scale: LLM generation (API if <100K/day, self-host above).	topic:content-generation,level:intermediate,type:tradeoff,source:research-summary
